district,year,month,mean_modal_price,mean_min_price,mean_max_price,mean_price_spread,mean_arrivals,reporting_days,is_imputed
Etawah,2018,4,1707.962962962963,1621.2962962962963,1731.9444444444443,110.64814814814804,,24,0
Etawah,2018,5,1735.0,1629.9122807017543,1742.8070175438597,112.89473684210543,,27,0
Etawah,2018,6,1730.2941176470588,1597.1568627450981,1742.2549019607843,145.09803921568619,,26,0
Etawah,2018,7,1680.0,1616.8367346938776,1732.2448979591836,115.40816326530603,,26,0
Etawah,2018,8,1766.4893617021276,1693.8297872340424,1817.340425531915,123.51063829787245,,25,0
Etawah,2018,9,1815.204081632653,1756.8367346938776,1852.3469387755101,95.51020408163254,,25,0
Etawah,2018,10,1841.8478260869565,1799.4565217391305,1873.804347826087,74.3478260869565,,26,0
Etawah,2018,11,1860.4255319148936,1813.0851063829787,1900.9574468085107,87.872340425532,,25,0
Etawah,2018,12,1882.3529411764705,1832.3529411764705,1929.9019607843138,97.54901960784332,,26,0
Etawah,2019,1,1956.6666666666667,1909.1176470588234,2001.862745098039,92.74509803921569,,26,0
Etawah,2019,2,1986.8085106382978,1943.723404255319,2032.340425531915,88.61702127659578,,25,0
Etawah,2019,3,1976.3541666666667,1933.9583333333333,2018.125,84.16666666666674,,25,0
Etawah,2019,4,1848.0,1769.5,1887.7,118.20000000000005,,25,0
Etawah,2019,5,1839.7761194029852,1762.089552238806,1864.0298507462687,101.94029850746278,,27,0
Etawah,2019,6,1840.3666666666666,1775.5,1862.3333333333333,86.83333333333326,,25,0
Etawah,2019,7,1836.25,1796.5384615384614,1869.7115384615386,73.17307692307713,,27,0
Etawah,2019,8,1913.173076923077,1879.1346153846155,1947.5,68.36538461538453,,26,0
Etawah,2019,9,1903.1632653061224,1868.265306122449,1937.2448979591836,68.9795918367347,,25,0
Etawah,2019,10,1942.8125,1899.375,1980.9375,81.5625,,25,0
Etawah,2019,11,1932.4489795918366,1878.9795918367347,1975.7142857142858,96.73469387755108,,26,0
Etawah,2019,12,1985.673076923077,1936.923076923077,2027.8846153846155,90.96153846153857,,26,0
Etawah,2020,1,2058.240740740741,2008.2407407407406,2106.574074074074,98.33333333333326,,27,0
Etawah,2020,2,1990.9,1952.0,2032.9,80.90000000000009,,25,0
Etawah,2020,3,1967.0833333333333,1928.75,2006.388888888889,77.63888888888891,,20,0
Etawah,2020,4,1913.7123287671234,1869.2465753424658,1965.13698630137,95.89041095890411,,26,0
Etawah,2020,5,1910.9066666666668,1880.1333333333334,1942.2666666666667,62.13333333333321,,26,0
Etawah,2020,6,1923.9642857142858,1888.8392857142858,1959.4642857142858,70.625,,26,0
Etawah,2020,7,1775.8333333333333,1733.452380952381,1817.857142857143,84.40476190476193,,24,0
Etawah,2020,8,1699.375,1654.25,1742.5,88.25,,21,0
Etawah,2020,9,1683.75,1621.875,1738.25,116.375,,22,0
Etawah,2020,10,1599.6938775510205,1542.3469387755101,1654.1836734693877,111.83673469387759,,26,0
Etawah,2020,11,1629.795918367347,1581.1224489795918,1673.5714285714287,92.44897959183686,,25,0
Etawah,2020,12,1604.6296296296296,1553.888888888889,1649.4444444444443,95.55555555555543,,27,0
Etawah,2021,1,1698.9583333333333,1647.9166666666667,1738.4375,90.52083333333326,,25,0
Etawah,2021,2,1668.4375,1625.4166666666667,1707.8125,82.39583333333326,,24,0
Etawah,2021,3,1659.8,1610.2,1702.4,92.20000000000005,,26,0
Etawah,2021,4,1872.5813953488373,1758.4883720930231,1913.7906976744187,155.3023255813955,,25,0
Etawah,2021,5,1975.0,1719.3023255813953,1980.6046511627908,261.3023255813955,,23,0
Etawah,2021,6,1895.7608695652175,1672.8260869565217,1916.7391304347825,243.91304347826076,,26,0
Etawah,2021,7,1628.7755102040817,1570.8163265306123,1685.9183673469388,115.10204081632651,,27,0
Etawah,2021,8,1697.1,1623.1,1760.5,137.4000000000001,,26,0
Etawah,2021,9,1836.1538461538462,1779.423076923077,1887.0192307692307,107.59615384615381,,26,0
Etawah,2021,10,1890.1,1846.5,1932.7,86.20000000000005,,26,0
Etawah,2021,11,1919.891304347826,1881.5217391304348,1956.8478260869565,75.32608695652175,,25,0
Etawah,2021,12,1916.7592592592594,1876.388888888889,1954.537037037037,78.14814814814804,,27,0
Etawah,2022,1,1953.9795918367347,1912.9591836734694,1991.3265306122448,78.36734693877543,,25,0
Etawah,2022,2,2012.857142857143,1967.142857142857,2055.8571428571427,88.71428571428555,,21,0
Etawah,2022,3,2033.0208333333333,1975.625,2079.0625,103.4375,,26,0
Etawah,2022,4,2082.7464788732395,2041.661971830986,2111.56338028169,69.90140845070414,,26,0
Etawah,2022,5,2077.734375,2039.21875,2110.109375,70.890625,,26,0
Etawah,2022,6,2019.8431372549019,1976.3725490196077,2058.235294117647,81.86274509803911,,26,0
Etawah,2022,7,2084.8979591836733,2038.469387755102,2125.918367346939,87.44897959183686,,25,0
Etawah,2022,8,2327.127659574468,2276.063829787234,2376.1702127659573,100.1063829787231,,26,0
Etawah,2022,9,2320.3846153846152,2277.2115384615386,2362.8846153846152,85.67307692307668,,26,0
Etawah,2022,10,2346.6,2300.7,2388.8,88.10000000000036,,25,0
Etawah,2022,11,2570.096153846154,2518.076923076923,2617.6923076923076,99.61538461538476,,26,0
Etawah,2022,12,2658.5,2610.6,2703.0,92.40000000000009,,27,0
Etawah,2023,1,2770.7291666666665,2720.5208333333335,2819.5833333333335,99.0625,,24,0
Etawah,2023,2,2425.9375,2362.2916666666665,2483.3333333333335,121.04166666666697,,24,0
Etawah,2023,3,2276.346153846154,2202.980769230769,2352.6923076923076,149.71153846153857,,27,0
Etawah,2023,4,2130.46,2059.2,2163.1,103.90000000000009,,25,0
Etawah,2023,5,2158.8,2094.9,2208.7,113.79999999999973,,26,0
Etawah,2023,6,2243.9423076923076,2192.8846153846152,2291.0576923076924,98.17307692307713,,26,0
Etawah,2023,7,2280.816326530612,2225.918367346939,2328.673469387755,102.75510204081638,,26,0
Etawah,2023,8,2278.846153846154,2227.1153846153848,2327.5,100.38461538461524,,26,0
Etawah,2023,9,2306.122448979592,2255.612244897959,2350.3061224489797,94.6938775510207,,26,0
Etawah,2023,10,2366.4893617021276,2312.553191489362,2409.148936170213,96.59574468085111,,24,0
Etawah,2023,11,2576.4285714285716,2526.734693877551,2620.0,93.26530612244915,,26,0
Etawah,2023,12,2470.978260869565,2418.1521739130435,2518.478260869565,100.32608695652152,,25,0
Etawah,2024,1,2474.264705882353,2427.426470588235,2519.1176470588234,91.69117647058829,,27,0
Etawah,2024,2,2514.8360655737706,2470.1639344262294,2558.688524590164,88.52459016393459,,25,0
Etawah,2024,3,2449.8979591836733,2399.387755102041,2499.285714285714,99.89795918367327,,26,0
Etawah,2024,4,2312.2280701754385,2283.8596491228072,2327.8947368421054,44.03508771929819,,25,0
Etawah,2024,5,2318.5263157894738,2284.9473684210525,2331.5263157894738,46.57894736842127,,27,0
Etawah,2024,6,2378.785714285714,2323.714285714286,2405.785714285714,82.07142857142844,,25,0
Etawah,2024,7,2391.25,2336.7105263157896,2425.4605263157896,88.75,,27,0
Etawah,2024,8,2457.1875,2415.546875,2492.8125,77.265625,,24,0
Etawah,2024,9,2574.72602739726,2530.5479452054797,2608.150684931507,77.60273972602727,,25,0
Etawah,2024,10,2688.5333333333333,2647.733333333333,2721.5333333333333,73.80000000000018,,27,0
Etawah,2024,11,2776.6197183098593,2731.478873239437,2809.6478873239435,78.16901408450667,,26,0
Etawah,2024,12,2732.4528301886794,2682.5471698113206,2766.132075471698,83.58490566037744,,18,0
Etawah,2025,1,2859.493670886076,2813.1645569620255,2895.0632911392404,81.89873417721492,,27,0
Etawah,2025,2,2930.7246376811595,2891.376811594203,2964.1304347826085,72.75362318840553,,24,0
Etawah,2025,3,2860.873015873016,2816.5873015873017,2893.0158730158732,76.42857142857156,,24,0
Etawah,2025,4,2451.402985074627,2416.1194029850744,2488.731343283582,72.61194029850776,,27,0
Etawah,2025,5,2465.4666666666667,2426.48,2485.306666666667,58.826666666666824,,30,0
Etawah,2025,6,2470.7017543859647,2422.4561403508774,2487.4561403508774,65.0,,26,0
Etawah,2025,7,2469.450980392157,2426.176470588235,2492.9607843137255,66.78431372549039,,27,0
Etawah,2025,8,2506.86,2465.4,2534.66,69.25999999999976,,26,0
Etawah,2025,9,2522.596153846154,2480.576923076923,2561.2884615384614,80.71153846153857,,26,0
Etawah,2025,10,2509.318181818182,2463.590909090909,2543.6363636363635,80.0454545454545,,22,0
Etawah,2025,11,2509.318181818182,2463.590909090909,2543.6363636363635,80.0454545454545,,0,1
Etawah,2025,12,2509.318181818182,2463.590909090909,2543.6363636363635,80.0454545454545,,0,1
Faizabad,2006,1,857.5,846.5909090909091,869.1363636363636,22.545454545454504,,22,0
Faizabad,2006,2,872.2727272727273,859.2727272727273,882.6363636363636,23.363636363636374,,22,0
Faizabad,2006,3,903.5416666666666,890.625,915.4166666666666,24.79166666666663,,24,0
Faizabad,2006,4,788.0,768.76,809.08,40.32000000000005,,25,0
Faizabad,2006,5,812.6923076923077,798.4615384615385,833.0769230769231,34.61538461538464,,26,0
Faizabad,2006,6,819.7826086956521,803.9130434782609,836.1739130434783,32.26086956521738,,23,0
Faizabad,2006,7,806.4583333333334,792.0,820.625,28.625,,24,0
Faizabad,2006,8,846.1363636363636,829.5909090909091,862.0,32.40909090909088,,22,0
Faizabad,2006,9,906.5909090909091,890.6363636363636,918.7272727272727,28.090909090909122,,22,0
Faizabad,2006,10,940.1578947368421,921.8421052631579,951.0,29.15789473684208,,19,0
Faizabad,2006,11,1005.5882352941177,986.9411764705883,1018.4117647058823,31.47058823529403,,17,0
Faizabad,2006,12,1072.5,1058.0555555555557,1085.4444444444443,27.388888888888687,,18,0
Faizabad,2007,1,1062.1739130434783,1048.5217391304348,1074.695652173913,26.17391304347825,,23,0
Faizabad,2007,2,1034.1666666666667,1015.6666666666666,1047.5,31.83333333333337,,6,0
Faizabad,2007,3,1000.92,983.92,1015.76,31.840000000000032,,25,0
Faizabad,2007,4,903.2608695652174,887.1739130434783,924.7391304347826,37.56521739130437,,23,0
Faizabad,2007,5,873.125,855.7916666666666,885.0,29.20833333333337,,24,0
Faizabad,2007,6,888.0,870.68,904.8,34.120000000000005,,25,0
Faizabad,2007,7,955.0,939.5,973.9090909090909,34.40909090909088,,22,0
Faizabad,2007,8,953.6,936.76,968.72,31.960000000000036,,25,0
Faizabad,2007,9,963.8,945.16,982.88,37.72000000000003,,25,0
Faizabad,2007,10,968.08,953.44,984.64,31.199999999999932,,25,0
Faizabad,2007,11,1002.8571428571429,985.047619047619,1019.8571428571429,34.80952380952385,,21,0
Faizabad,2007,12,976.4814814814815,962.2962962962963,995.2592592592592,32.96296296296293,,27,0
Faizabad,2008,1,977.4,962.44,993.16,30.719999999999914,,25,0
Faizabad,2008,2,1017.3913043478261,1000.0,1032.8260869565217,32.82608695652175,,23,0
Faizabad,2008,3,1036.2,1019.0,1052.6,33.59999999999991,,25,0
Faizabad,2008,4,1021.1363636363636,1005.9545454545455,1032.7727272727273,26.818181818181756,,22,0
Faizabad,2008,5,1011.9047619047619,998.8095238095239,1023.3333333333334,24.52380952380952,,21,0
Faizabad,2008,6,1020.0,1004.0384615384615,1034.076923076923,30.038461538461547,,26,0
Faizabad,2008,7,1009.2307692307693,997.1153846153846,1024.0384615384614,26.923076923076792,,26,0
Faizabad,2008,8,1007.0833333333334,990.0,1020.4166666666666,30.41666666666663,,12,0
Faizabad,2008,9,947.4,936.92,960.2,23.280000000000086,,25,0
Faizabad,2008,10,943.0,933.04,955.16,22.120000000000005,,25,0
Faizabad,2008,11,943.0,933.2,957.0,23.799999999999955,,25,0
Faizabad,2008,12,950.0909090909091,939.6818181818181,963.5454545454545,23.863636363636374,,22,0
Faizabad,2009,1,962.2727272727273,950.9545454545455,972.8181818181819,21.863636363636374,,22,0
Faizabad,2009,2,997.2916666666666,986.875,1007.7083333333334,20.83333333333337,,24,0
Faizabad,2009,3,1031.1538461538462,1020.3846153846154,1042.1153846153845,21.73076923076917,,26,0
Faizabad,2009,4,1036.6666666666667,1023.9583333333334,1048.5416666666667,24.58333333333337,,24,0
Faizabad,2009,5,1080.0,1051.6,1080.8,29.200000000000045,,25,0
Faizabad,2009,6,1080.0,1055.2,1080.4,25.200000000000045,,25,0
Faizabad,2009,7,1024.7916666666667,1008.75,1037.7083333333333,28.958333333333258,,24,0
Faizabad,2009,8,1004.375,989.875,1016.0416666666666,26.16666666666663,,24,0
Faizabad,2009,9,1023.2692307692307,1012.3076923076923,1036.1538461538462,23.846153846153925,,26,0
Faizabad,2009,10,1053.4782608695652,1041.0869565217392,1063.9130434782608,22.82608695652152,,23,0
Faizabad,2009,11,1140.7692307692307,1129.0384615384614,1152.3846153846155,23.34615384615404,,26,0
Faizabad,2009,12,1199.2,1185.0,1214.8,29.799999999999955,,25,0
Faizabad,2010,1,1217.8,1199.8,1230.08,30.279999999999973,,25,0
Faizabad,2010,2,1220.909090909091,1203.8636363636363,1230.909090909091,27.04545454545473,,22,0
Faizabad,2010,3,1220.6,1209.8,1231.4,21.600000000000136,,25,0
Faizabad,2010,4,1110.2083333333333,1091.6666666666667,1120.625,28.958333333333258,,24,0
Faizabad,2010,5,1062.5,1039.642857142857,1075.5,35.85714285714289,,14,0
Faizabad,2010,6,1115.2,1094.2,1128.6,34.399999999999864,,25,0
Faizabad,2010,7,1117.2916666666667,1099.5833333333333,1127.5,27.916666666666742,,24,0
Faizabad,2010,8,1120.576923076923,1104.8076923076924,1132.6923076923076,27.884615384615245,,26,0
Faizabad,2010,9,1112.6,1097.0,1124.2,27.200000000000045,,25,0
Faizabad,2010,10,1110.2083333333333,1095.8333333333333,1123.125,27.291666666666742,,24,0
Faizabad,2010,11,1123.4,1100.8,1131.4,30.600000000000136,,25,0
Faizabad,2010,12,1125.6,1105.0,1134.8,29.799999999999955,,25,0
Faizabad,2011,1,1198.2692307692307,1183.6538461538462,1209.423076923077,25.769230769230717,,26,0
Faizabad,2011,2,1278.3333333333333,1265.2916666666667,1287.875,22.583333333333258,,24,0
Faizabad,2011,3,1251.0,1238.0,1263.68,25.680000000000064,,25,0
Faizabad,2011,4,1144.2307692307693,1124.2307692307693,1154.2307692307693,30.0,,26,0
Faizabad,2011,5,1167.4074074074074,1096.111111111111,1171.4814814814815,75.37037037037044,,27,0
Faizabad,2011,6,1142.0,1078.8,1169.2,90.40000000000009,,25,0
Faizabad,2011,7,1110.7692307692307,1064.6153846153845,1170.0,105.38461538461547,,26,0
Faizabad,2011,8,1104.3181818181818,1059.7727272727273,1158.1818181818182,98.40909090909099,,22,0
Faizabad,2011,9,1085.0,1061.4,1119.2,57.799999999999955,,25,0
Faizabad,2011,10,1080.3846153846155,1056.3461538461538,1113.4615384615386,57.115384615384755,,26,0
Faizabad,2011,11,1071.5384615384614,1051.5384615384614,1092.1153846153845,40.576923076923094,,26,0
Faizabad,2011,12,1046.4,1020.8,1090.8,70.0,,25,0
Faizabad,2012,1,1034.3181818181818,1003.1818181818181,1076.1363636363637,72.95454545454561,,22,0
Faizabad,2012,2,1165.8695652173913,1126.5217391304348,1185.8695652173913,59.3478260869565,,23,0
Faizabad,2012,3,1091.1538461538462,1069.6153846153845,1116.3461538461538,46.73076923076928,,26,0
Faizabad,2012,4,1145.9615384615386,1098.2692307692307,1209.8076923076924,111.53846153846166,,26,0
Faizabad,2012,5,1178.6538461538462,1129.2307692307693,1271.923076923077,142.69230769230762,,26,0
Faizabad,2012,6,1186.4,1144.6,1273.8,129.20000000000005,,25,0
Faizabad,2012,7,1177.5925925925926,1139.2592592592594,1237.4074074074074,98.14814814814804,,27,0
Faizabad,2012,8,1223.6,1203.4,1245.0,41.59999999999991,,25,0
Faizabad,2012,9,1379.423076923077,1361.1538461538462,1394.6153846153845,33.46153846153834,,26,0
Faizabad,2012,10,1342.857142857143,1322.6190476190477,1358.095238095238,35.47619047619037,,21,0
Faizabad,2012,11,1359.0384615384614,1336.923076923077,1375.0,38.076923076923094,,26,0
Faizabad,2012,12,1408.6538461538462,1384.2307692307693,1426.1538461538462,41.923076923076906,,26,0
Faizabad,2013,1,1427.8,1405.2,1444.0,38.799999999999955,,25,0
Faizabad,2013,2,1465.4166666666667,1444.5833333333333,1479.7916666666667,35.208333333333485,,24,0
Faizabad,2013,3,1500.0,1481.7307692307693,1516.7307692307693,35.0,,26,0
Faizabad,2013,4,1361.6666666666667,1341.6666666666667,1375.0,33.33333333333326,,24,0
Faizabad,2013,5,1354.2307692307693,1332.6923076923076,1370.576923076923,37.88461538461547,,26,0
Faizabad,2013,6,1397.4,1381.2,1412.2,31.0,,25,0
Faizabad,2013,7,1414.2,1450.576923076923,1480.3846153846155,29.807692307692378,,26,0
Faizabad,2013,8,1380.7692307692307,1365.7692307692307,1394.423076923077,28.65384615384619,,26,0
Faizabad,2013,9,1403.2,1383.6,1416.0,32.40000000000009,,25,0
Faizabad,2013,10,1430.0,1408.695652173913,1441.9565217391305,33.26086956521749,,23,0
Faizabad,2013,11,1485.625,1468.9583333333333,1501.0416666666667,32.083333333333485,,24,0
Faizabad,2013,12,1511.2962962962963,1494.6296296296296,1528.148148148148,33.518518518518476,,27,0
Faizabad,2014,1,1546.8,1529.0,1564.0,35.0,,25,0
Faizabad,2014,2,1622.0833333333333,1603.75,1638.3333333333333,34.58333333333326,,24,0
Faizabad,2014,3,1636.3461538461538,1617.1153846153845,1651.3461538461538,34.23076923076928,,26,0
Faizabad,2014,4,1440.2,1422.8,1455.0,32.200000000000045,,25,0
Faizabad,2014,5,1415.0,1397.0,1431.2,34.200000000000045,,25,0
Faizabad,2014,6,1421.5,1403.0,1436.0,33.0,,10,0
Faizabad,2014,7,1431.25,1407.5,1438.75,31.25,,4,0
Faizabad,2014,8,1431.7307692307693,1412.5,1441.5384615384614,29.038461538461434,,26,0
Faizabad,2014,9,1431.5384615384614,1417.3076923076924,1441.7307692307693,24.423076923076906,,26,0
Faizabad,2014,10,1443.0,1431.4,1453.8,22.399999999999864,,25,0
Faizabad,2014,11,1478.095238095238,1465.2380952380952,1489.7619047619048,24.523809523809632,,21,0
Faizabad,2014,12,1484.7916666666667,1466.4583333333333,1499.1666666666667,32.708333333333485,,24,0
Faizabad,2015,1,1501.8,1486.4,1516.2,29.799999999999955,,25,0
Faizabad,2015,2,1530.4166666666667,1516.4583333333333,1541.6666666666667,25.208333333333485,,24,0
Faizabad,2015,3,1514.4,1497.6,1530.2,32.600000000000136,,25,0
Faizabad,2015,4,1475.2083333333333,1458.125,1492.5,34.375,,24,0
Faizabad,2015,5,1455.5555555555557,1438.3333333333333,1472.2222222222222,33.888888888888914,,27,0
Faizabad,2015,6,1460.2380952380952,1442.857142857143,1477.142857142857,34.28571428571422,,21,0
Faizabad,2015,7,1440.4166666666667,1425.4166666666667,1457.2916666666667,31.875,,24,0
Faizabad,2015,8,1431.6666666666667,1414.7916666666667,1452.5,37.70833333333326,,24,0
Faizabad,2015,9,1456.4583333333333,1441.875,1471.6666666666667,29.791666666666742,,24,0
Faizabad,2015,10,1492.0833333333333,1476.6666666666667,1511.4583333333333,34.791666666666515,,24,0
Faizabad,2015,11,1509.0,1496.4,1523.8,27.399999999999864,,25,0
Faizabad,2015,12,1562.9545454545455,1549.7727272727273,1580.2272727272727,30.454545454545496,,22,0
Faizabad,2016,1,1587.3809523809523,1575.2380952380952,1603.3333333333333,28.095238095238074,,21,0
Faizabad,2016,2,1617.5,1606.3636363636363,1633.1818181818182,26.818181818181984,,22,0
Faizabad,2016,3,1636.6,1621.8,1653.2,31.40000000000009,,25,0
Faizabad,2016,4,1537.1052631578948,1526.3157894736842,1552.6315789473683,26.315789473684163,,19,0
Faizabad,2016,5,1533.888888888889,1521.2962962962963,1547.7777777777778,26.481481481481524,,27,0
Faizabad,2016,6,1571.0416666666667,1553.3333333333333,1585.8333333333333,32.5,,24,0
Faizabad,2016,7,1620.9615384615386,1607.1153846153845,1634.423076923077,27.307692307692378,,26,0
Faizabad,2016,8,1641.8,1629.6,1659.6,30.0,,25,0
Faizabad,2016,9,1680.6521739130435,1668.8260869565217,1696.9565217391305,28.130434782608745,,23,0
Faizabad,2016,10,1693.1818181818182,1679.7727272727273,1706.590909090909,26.818181818181756,,22,0
Faizabad,2016,11,1770.8333333333333,1761.25,1788.5416666666667,27.291666666666742,,24,0
Faizabad,2016,12,1818.3333333333333,1805.2083333333333,1839.5833333333333,34.375,,24,0
Faizabad,2017,1,1863.5185185185185,1850.3703703703704,1880.0,29.629629629629562,,27,0
Faizabad,2017,2,1830.6521739130435,1816.7391304347825,1846.0869565217392,29.34782608695673,,23,0
Faizabad,2017,3,1768.2,1753.8,1784.4,30.600000000000136,,25,0
Faizabad,2017,4,1638.8461538461538,1629.6153846153845,1654.8076923076924,25.19230769230785,,26,0
Faizabad,2017,5,1626.6,1621.6,1639.6,18.0,,25,0
Faizabad,2017,6,1628.0,1621.2,1641.8,20.59999999999991,,25,0
Faizabad,2017,7,1599.6296296296296,1586.4814814814815,1615.7407407407406,29.259259259259125,,27,0
Faizabad,2017,8,1577.608695652174,1561.5217391304348,1598.0434782608695,36.52173913043475,,23,0
Faizabad,2017,9,1559.0384615384614,1542.3076923076924,1575.9615384615386,33.65384615384619,,26,0
Faizabad,2017,10,1570.8695652173913,1555.6521739130435,1589.1304347826087,33.47826086956525,,23,0
Faizabad,2017,11,1564.047619047619,1550.2380952380952,1581.904761904762,31.666666666666742,,21,0
Faizabad,2017,12,1558.095238095238,1541.6666666666667,1575.952380952381,34.28571428571422,,21,0
Faizabad,2018,1,1548.8636363636363,1532.5,1567.0454545454545,34.545454545454504,,22,0
Faizabad,2018,2,1554.5238095238096,1540.2380952380952,1572.6190476190477,32.38095238095252,,21,0
Faizabad,2018,3,1599.4444444444443,1581.388888888889,1618.3333333333333,36.94444444444434,,18,0
Faizabad,2018,4,1684.1666666666667,1638.75,1735.0,96.25,,24,0
Faizabad,2018,5,1735.0,1645.7142857142858,1735.357142857143,89.64285714285711,,28,0
Faizabad,2018,6,1705.1851851851852,1637.2222222222222,1722.148148148148,84.92592592592587,,27,0
Faizabad,2018,7,1653.8636363636363,1628.8636363636363,1672.7272727272727,43.86363636363649,,22,0
Faizabad,2018,8,1698.9130434782608,1671.0869565217392,1718.9130434782608,47.82608695652152,,23,0
Faizabad,2018,9,1761.7307692307693,1744.8076923076924,1786.7307692307693,41.923076923076906,,26,0
Faizabad,2018,10,1798.076923076923,1780.576923076923,1823.4615384615386,42.88461538461547,,26,0
Faizabad,2018,11,1771.8181818181818,1750.4545454545455,1792.0454545454545,41.59090909090901,,22,0
Faizabad,2018,12,1808.5185185185185,1790.9259259259259,1827.2222222222222,36.296296296296305,,27,0
Faizabad,2019,1,1851.6666666666667,1830.4166666666667,1871.0416666666667,40.625,,24,0
Faizabad,2019,2,1954.047619047619,1930.4761904761904,1976.4285714285713,45.95238095238096,,21,0
Faizabad,2019,3,1952.037037037037,1934.8148148148148,1974.8148148148148,40.0,,27,0
Faizabad,2019,4,1850.576923076923,1811.923076923077,1866.5384615384614,54.61538461538453,,26,0
Faizabad,2019,5,1840.0,1772.0689655172414,1842.2413793103449,70.17241379310349,,29,0
Faizabad,2019,6,1839.3103448275863,1800.0,1845.0,45.0,,29,0
Faizabad,2019,7,1839.2307692307693,1805.7692307692307,1850.576923076923,44.80769230769238,,26,0
Faizabad,2019,8,1869.2,1849.4,1883.8,34.399999999999864,,25,0
Faizabad,2019,9,1901.923076923077,1884.8076923076924,1917.5,32.69230769230762,,26,0
Faizabad,2019,10,1928.2,1908.6,1946.6,38.0,,25,0
Faizabad,2019,11,1932.8846153846155,1908.4615384615386,1950.7692307692307,42.30769230769215,,26,0
Faizabad,2019,12,1929.3461538461538,1912.8846153846155,1941.3461538461538,28.46153846153834,,26,0
Faizabad,2020,1,1953.6,1934.8,2007.2,72.40000000000009,,25,0
Faizabad,2020,2,1982.9545454545455,1970.2272727272727,2000.0,29.772727272727252,,22,0
Faizabad,2020,3,1993.695652173913,1980.0,2010.0,30.0,,23,0
Faizabad,2020,4,1941.4,1908.2,1953.6,45.399999999999864,,25,0
Faizabad,2020,5,1925.0,1814.516129032258,1926.2903225806451,111.77419354838707,,31,0
Faizabad,2020,6,1925.0,1853.6666666666667,1927.5,73.83333333333326,,30,0
Faizabad,2020,7,1917.25,1889.25,1931.5,42.25,,20,0
Faizabad,2020,8,1901.6666666666667,1882.7777777777778,1916.6666666666667,33.888888888888914,,18,0
Faizabad,2020,9,1843.4615384615386,1822.5,1863.6538461538462,41.15384615384619,,26,0
Faizabad,2020,10,1805.7692307692307,1779.0384615384614,1824.423076923077,45.38461538461547,,26,0
Faizabad,2020,11,1779.0,1756.2,1801.4,45.200000000000045,,25,0
Faizabad,2020,12,1758.4615384615386,1735.1923076923076,1778.6538461538462,43.46153846153857,,26,0
Faizabad,2021,1,1699.0384615384614,1679.0384615384614,1722.1153846153845,43.076923076923094,,26,0
Faizabad,2021,2,1701.4583333333333,1682.2916666666667,1719.5833333333333,37.291666666666515,,24,0
Faizabad,2021,3,1681.0416666666667,1649.1666666666667,1694.5833333333333,45.416666666666515,,24,0
Faizabad,2021,4,1835.4761904761904,1823.8095238095239,1845.7142857142858,21.904761904761926,,21,0
Faizabad,2021,5,1972.391304347826,1683.9130434782608,1975.0,291.08695652173924,,23,0
Faizabad,2021,6,1889.4,1628.2,1896.2,268.0,,25,0
Faizabad,2021,7,1596.6666666666667,1582.857142857143,1611.6666666666667,28.809523809523853,,21,0
Faizabad,2021,8,1701.8,1689.8,1714.0,24.200000000000045,,25,0
Faizabad,2021,9,1830.0,1818.8,1840.0,21.200000000000045,,25,0
Faizabad,2021,10,1902.2222222222222,1892.4074074074074,1912.4074074074074,20.0,,27,0
Faizabad,2021,11,1915.7692307692307,1904.2307692307693,1925.7692307692307,21.538461538461434,,26,0
Faizabad,2021,12,1878.4615384615386,1865.0,1889.6153846153845,24.615384615384528,,26,0
Faizabad,2022,1,1941.7307692307693,1931.7307692307693,1949.2307692307693,17.5,,26,0
Faizabad,2022,2,1972.1739130434783,1961.7391304347825,1981.5217391304348,19.782608695652243,,23,0
Faizabad,2022,3,2048.846153846154,2037.6923076923076,2063.846153846154,26.15384615384619,,26,0
Faizabad,2022,4,2017.7777777777778,2008.148148148148,2027.2222222222222,19.074074074074133,,27,0
Faizabad,2022,5,2015.0,2013.3870967741937,2028.225806451613,14.838709677419274,,31,0
Faizabad,2022,6,2015.0,2015.0,2017.1666666666667,2.1666666666667425,,30,0
Faizabad,2022,7,2100.689655172414,2089.310344827586,2115.689655172414,26.3793103448279,,29,0
Faizabad,2022,8,2345.6666666666665,2333.6666666666665,2361.8333333333335,28.16666666666697,,30,0
Faizabad,2022,9,2368.448275862069,2357.2413793103447,2379.4827586206898,22.24137931034511,,29,0
Faizabad,2022,10,2401.25,2391.4285714285716,2410.1785714285716,18.75,,28,0
Faizabad,2022,11,2556.5384615384614,2546.153846153846,2570.1923076923076,24.038461538461434,,26,0
Faizabad,2022,12,2617.3076923076924,2607.5,2630.3846153846152,22.884615384615245,,26,0
Faizabad,2023,1,2781.1111111111113,2769.074074074074,2798.1481481481483,29.07407407407436,,27,0
Faizabad,2023,2,2398.8888888888887,2382.4074074074074,2413.8888888888887,31.481481481481296,,27,0
Faizabad,2023,3,2270.714285714286,2259.1071428571427,2283.3928571428573,24.285714285714675,,28,0
Faizabad,2023,4,2135.535714285714,2128.5714285714284,2145.8928571428573,17.321428571428896,,28,0
Faizabad,2023,5,2235.6666666666665,2184.1666666666665,2249.0,64.83333333333348,,30,0
Faizabad,2023,6,2330.714285714286,2310.8928571428573,2342.5,31.607142857142662,,28,0
Faizabad,2023,7,2293.9583333333335,2274.1666666666665,2308.9583333333335,34.79166666666697,,24,0
