district,year,avg_tmax,avg_tmin,avg_tmean,max_tmax,min_tmin,annual_rainfall,rainy_days,heavy_rain_days,very_heavy_rain_days,HDD_10,HDD_15,HDD_18
Kanpur Nagar,1975,32.005344,18.505945,25.255642,44.43,4.49,1118.9993,69,2,0,0.0,19.645,186.93
Kanpur Nagar,1976,32.123634,18.421858,25.272747,44.41,4.42,685.6157,54,0,0,0.0,13.805004,138.075
Kanpur Nagar,1977,31.982302,18.780355,25.381327,43.86,4.06,814.05457,70,0,0,0.0,32.245,154.335
Kanpur Nagar,1978,31.57756,18.677233,25.127398,45.13,3.84,1187.5264,74,1,0,0.0,33.265,187.05501
Kanpur Nagar,1979,32.679916,18.788603,25.73426,45.3,6.26,510.93204,42,0,0,0.0,6.3150005,118.84999
Kanpur Nagar,1980,31.92806,18.924917,25.426489,44.01,4.15,1569.0336,71,4,0,0.0,20.195,140.86
Kanpur Nagar,1981,31.219315,18.484877,24.852095,43.45,5.54,867.6692,55,2,0,0.0,22.035,173.63
Kanpur Nagar,1982,31.28337,18.7,24.991684,42.58,6.2,1107.8552,67,1,1,0.0,6.460002,143.405
Kanpur Nagar,1983,30.396412,18.565754,24.481081,42.76,4.35,1115.5723,71,1,0,0.11499977,81.3,231.535
Kanpur Nagar,1984,31.581093,18.797678,25.189386,44.17,4.81,824.98486,58,0,0,0.0,24.654999,182.59
Kanpur Nagar,1985,31.775917,19.29337,25.534643,44.2,6.96,1227.1992,67,3,0,0.0,9.960003,121.92999
Kanpur Nagar,1986,31.495451,18.969288,25.23237,44.14,4.46,646.2824,49,0,0,0.0,24.27,139.81
Kanpur Nagar,1987,32.78274,19.192,25.98737,44.4,6.08,490.2801,39,1,0,0.0,10.505001,127.61001
Kanpur Nagar,1988,32.559155,19.139015,25.849083,45.16,5.3,903.2476,62,0,0,0.0,2.494999,76.135
Kanpur Nagar,1989,31.877699,18.544191,25.210945,42.47,3.94,628.7778,49,0,0,0.0,47.615,188.08
Kanpur Nagar,1990,31.406301,18.804028,25.105164,42.51,3.21,699.1365,57,0,0,0.0,22.04,113.75
Kanpur Nagar,1991,32.082386,18.50093,25.291658,42.65,3.58,664.87823,45,0,0,0.0,47.045,158.73499
Kanpur Nagar,1992,32.211147,18.511967,25.361557,44.4,4.19,713.58496,57,1,0,0.0,27.875,164.92499
Kanpur Nagar,1993,32.391453,19.190329,25.79089,44.16,4.88,467.754,50,0,0,0.0,15.404998,124.97
Kanpur Nagar,1994,32.211067,19.383535,25.7973,45.14,6.48,665.6242,49,0,0,0.0,8.225001,95.055
Kanpur Nagar,1995,32.295944,19.056602,25.676273,45.85,5.45,562.0207,56,1,0,0.0,26.639997,149.19
Kanpur Nagar,1996,31.9253,18.993305,25.459305,44.44,5.22,762.0097,53,0,0,0.0,8.745,131.77998
Kanpur Nagar,1997,30.8517,18.741096,24.796396,42.53,5.11,332.25394,33,0,0,0.0,45.254997,214.875
Kanpur Nagar,1998,31.868246,19.715508,25.791878,44.78,5.13,123.43046,7,0,0,0.0,38.515,155.735
Kanpur Nagar,1999,32.085262,19.258877,25.672068,43.86,4.64,634.7869,55,0,0,0.6100006,54.445004,184.755
Kanpur Nagar,2000,31.588089,18.56183,25.074957,42.02,5.05,493.83878,45,0,0,0.0,30.925,154.26498
Kanpur Nagar,2001,31.78315,19.165754,25.474451,42.9,4.22,787.0217,60,0,0,0.0,42.17,176.98999
Kanpur Nagar,2002,32.329258,19.666931,25.998095,43.44,4.84,547.01575,44,0,0,0.0,17.259998,126.765
Kanpur Nagar,2003,31.198275,19.304794,25.251534,44.89,3.22,969.40094,66,1,0,7.460001,129.285,263.69
Kanpur Nagar,2004,31.728743,19.155355,25.442049,43.24,5.33,533.9258,42,1,0,0.21999931,55.030003,193.625
Kanpur Nagar,2005,31.99115,19.414,25.702576,45.74,5.33,538.3575,44,0,0,0.0,7.9350023,151.26999
Kanpur Nagar,2006,32.66841,19.77515,26.22178,42.25,4.25,281.46,34,0,0,0.0,16.734999,92.924995
Kanpur Nagar,2007,32.01778,18.804247,25.411013,44.19,5.23,522.0608,45,0,0,0.0,19.375002,137.94
Kanpur Nagar,2008,31.399536,19.363306,25.38142,43.03,4.39,869.65857,53,3,0,0.0,25.750002,136.65
Kanpur Nagar,2009,32.49896,19.800795,26.149878,44.34,6.42,498.16098,39,1,0,0.0,13.729998,83.299995
Kanpur Nagar,2010,32.542137,20.175287,26.358711,44.13,5.69,644.403,55,0,0,0.0,60.105,181.185
Kanpur Nagar,2011,31.399645,19.371479,25.385563,42.51,3.76,724.79376,54,1,0,5.965,75.774994,207.625
Kanpur Nagar,2012,31.841665,19.095928,25.468798,44.55,5.16,740.1056,53,2,0,0.0,54.22,198.41
Kanpur Nagar,2013,31.096521,18.868933,24.982727,43.1,1.33,918.0868,61,1,0,6.175,69.6,191.875
Kanpur Nagar,2014,31.385935,18.905823,25.145878,45.467598,4.8226643,494.48935,48,0,0,0.0,74.64084,259.6499
Kanpur Nagar,2015,31.903864,19.749138,25.826502,45.28896,5.535681,396.86905,34,0,0,0.0,58.320644,204.61966
Kanpur Nagar,2016,32.445396,19.728426,26.086912,43.670216,4.590063,546.8268,52,0,0,0.0,15.253247,104.8492
Kanpur Nagar,2017,32.45856,19.430904,25.944735,44.849293,3.7200403,568.31775,45,1,0,0.0,16.16626,116.16124
Kanpur Nagar,2018,32.29313,18.84657,25.569849,44.272903,4.2667694,766.856,48,1,0,0.0,37.856667,180.52069
Kanpur Nagar,2019,31.25441,19.334541,25.294476,45.035698,2.885097,748.65845,61,1,0,8.404108,69.25449,227.52545
Kanpur Nagar,2020,30.89605,19.23481,25.06543,43.938057,4.889273,826.29126,59,1,0,0.0,39.907986,201.43108
Kanpur Nagar,2021,31.381369,19.353806,25.367586,41.44098,4.626776,769.5971,48,0,0,0.0,44.69156,168.6225
Kanpur Nagar,2022,31.860107,19.448566,25.654337,43.97218,5.0945225,664.70605,52,1,0,0.9953642,53.727097,207.53735
Kanpur Nagar,2023,31.241316,19.400051,25.320683,42.090878,3.6097708,538.8144,48,0,0,2.5362902,64.590256,174.3588
Kanpur Nagar,2024,31.668858,19.621174,25.645014,45.71463,4.7065554,519.69763,50,0,0,1.7592573,77.479866,224.95572
Kanpur Nagar,2025,31.1874,18.965614,25.07651,42.425777,5.812609,767.1022,60,0,0,0.0,42.48139,174.81273
Kasganj,1966,33.338245,18.66759,26.002918,47.53,4.53,593.5154,45,0,0,0.0,7.404999,165.39
Kasganj,1967,32.18674,18.516027,25.351383,45.95,3.35,1097.4581,61,1,0,0.0,40.085,181.63
Kasganj,1968,32.22142,18.295273,25.258347,44.66,3.49,690.4072,47,1,0,0.0,67.21,252.225
Kasganj,1969,33.072575,18.649206,25.86089,45.68,2.94,678.831,42,1,0,0.0,33.445,208.63
Kasganj,1970,32.68066,18.29882,25.489738,46.42,4.41,760.8502,59,0,0,0.0,27.630001,214.29
Kasganj,1971,31.416,17.99937,24.707684,42.1,2.82,934.20264,66,1,0,0.0,55.640003,235.96
Kasganj,1972,32.77082,18.381147,25.575983,46.34,3.25,581.1333,35,0,0,0.0,53.45,228.485
Kasganj,1973,32.431564,18.746685,25.589125,46.47,1.48,780.6411,72,0,0,5.3200006,87.91,245.82
Kasganj,1974,32.656605,18.332438,25.49452,45.05,1.74,602.1456,37,1,0,0.0,83.965004,285.83502
Kasganj,1975,31.66282,18.250875,24.95685,45.04,3.83,1041.7655,61,3,0,0.0,56.45001,269.59003
Kasganj,1976,32.054344,18.505245,25.279797,45.5,4.26,403.50327,42,0,0,0.0,28.555004,168.16501
Kasganj,1977,32.174683,18.509945,25.342316,45.14,3.1,835.97296,58,0,0,0.0,52.714996,182.305
Kasganj,1978,32.144302,18.377506,25.260906,45.63,2.83,991.0225,67,1,0,0.0,51.300003,241.13501
Kasganj,1979,33.036934,18.78663,25.91178,45.74,4.44,555.86414,45,0,0,0.0,22.220001,178.08499
Kasganj,1980,32.73361,18.963934,25.848772,45.65,3.49,836.37085,65,0,0,0.0,37.935,184.65
Kasganj,1981,32.430687,18.471754,25.45122,46.11,4.13,698.74286,41,2,1,0.0,31.710003,202.035
Kasganj,1982,31.665535,18.594301,25.129917,44.03,5.33,832.63855,61,1,0,0.0,24.110004,207.195
Kasganj,1983,31.367506,18.11104,24.739273,44.16,3.24,1167.1179,66,2,1,0.28499985,80.43,251.845
Kasganj,1984,32.438686,18.113743,25.276215,45.96,3.53,678.4143,55,0,0,0.0,57.940002,250.47
Kasganj,1985,32.353752,18.580055,25.466904,44.92,4.41,842.26263,61,0,0,0.0,37.785007,196.45001
Kasganj,1986,32.125122,18.247864,25.186495,45.67,3.27,713.54456,42,1,1,0.0,63.440002,228.95499
Kasganj,1987,33.78811,18.64033,26.21422,46.05,3.97,439.39087,35,1,0,0.0,24.27,172.285
Kasganj,1988,33.073906,19.053524,26.063717,47.18,4.59,989.61346,63,1,0,0.0,9.039999,120.01
Kasganj,1989,32.44389,17.878466,25.161179,44.96,2.84,564.5036,43,0,0,0.24499989,81.695,267.135
Kasganj,1990,32.10378,18.867918,25.48585,44.45,3.35,754.26306,54,1,0,0.7300005,33.965,154.845
Kasganj,1991,32.77348,18.745096,25.759287,43.85,3.32,657.1299,38,2,0,0.2800007,66.895,193.36
Kasganj,1992,32.37041,18.452595,25.411503,45.8,4.13,740.68726,54,0,0,0.0,29.305,191.46
Kasganj,1993,32.76058,18.893726,25.82715,45.31,4.18,820.3135,52,2,0,0.0,31.634996,164.17499
Kasganj,1994,32.990932,18.684465,25.837698,47.01,4.74,658.1061,51,0,0,0.0,17.83,146.26
Kasganj,1995,32.72915,18.860054,25.794603,47.17,3.37,827.1284,54,1,0,0.0,40.935005,204.425
Kasganj,1996,32.234673,18.381311,25.307991,44.76,3.22,1002.3858,71,0,0,0.0,26.095001,203.315
Kasganj,1997,30.904026,18.344164,24.624096,43.61,4.42,469.31317,37,1,0,0.29500008,86.625,290.895
Kasganj,1998,32.13745,19.387424,25.762438,47.11,3.96,925.3812,69,0,0,0.0,50.969997,203.61499
Kasganj,1999,32.68293,18.913013,25.797972,45.36,4.22,675.1439,51,0,0,0.96500015,76.285,237.6
Kasganj,2000,32.150192,18.709864,25.430027,43.51,4.64,663.819,55,0,0,0.0,44.06,216.47
Kasganj,2001,32.303917,18.836027,25.569973,44.05,4.05,570.5164,60,0,0,0.0,71.41,234.655
Kasganj,2002,32.84844,19.572493,26.210466,45.45,4.23,504.41205,39,0,0,0.0,40.76,185.43001
Kasganj,2003,31.41885,19.120054,25.269451,45.77,3.41,1232.8978,72,2,1,8.699998,149.345,317.25998
Kasganj,2004,32.122704,19.516476,25.81959,45.19,4.83,504.32947,49,0,0,0.14500046,84.590004,243.13
Kasganj,2005,32.11567,18.89548,25.505575,47.03,4.82,514.7265,47,0,0,0.0,46.040005,235.815
Kasganj,2006,32.894382,19.605507,26.249945,44.52,2.48,672.6515,49,1,0,0.0,33.22,137.685
Kasganj,2007,32.19945,19.120083,25.65977,45.09,3.85,517.95874,52,0,0,0.0,46.05,191.29001
Kasganj,2008,32.01303,19.13806,25.575548,43.91,3.91,939.3551,68,1,0,0.0,52.454994,189.735
Kasganj,2009,33.139698,19.474466,26.307081,45.2,5.28,431.02393,44,0,0,0.0,19.500002,114.84
Kasganj,2010,33.01989,19.933506,26.4767,46.22,5.68,821.823,65,1,0,0.0,55.045002,204.48999
Kasganj,2011,31.96548,19.100191,25.532837,44.02,3.09,780.2341,61,1,0,5.3099995,85.615005,242.57
Kasganj,2012,32.327213,18.919262,25.62324,46.43,3.58,613.0791,53,0,0,0.0,81.04,243.98999
Kasganj,2013,31.786411,18.731808,25.25911,45.41,1.31,758.56366,53,0,0,6.120001,84.884995,236.61499
Kasganj,2014,32.101997,18.804518,25.453259,47.09633,4.1411915,441.64087,40,0,0,0.0,98.39157,297.7414
Kasganj,2015,32.43309,19.455254,25.944172,46.042015,4.636545,530.5178,43,0,0,0.0,71.11,227.15932
Kasganj,2016,33.19401,19.70482,26.449417,45.72031,4.4356403,654.3445,41,1,1,0.0,25.023407,124.60394
Kasganj,2017,33.034855,19.334179,26.184517,45.622093,2.8496523,614.73486,43,0,0,0.0,26.57934,143.41953
Kasganj,2018,32.887516,18.944016,25.915768,46.06827,3.5605404,913.9692,51,2,2,0.0,41.30771,202.02107
Kasganj,2019,31.87977,19.14737,25.51357,46.612183,2.5753374,666.3055,54,0,0,8.820717,95.80457,292.8283
Kasganj,2020,31.892931,18.919785,25.406357,46.62071,3.6682506,494.57962,42,0,0,0.0,68.933105,249.2648
Kasganj,2021,32.2979,19.262997,25.780447,43.458485,3.7089145,621.65027,42,1,0,0.0,54.72733,200.80191
Kasganj,2022,32.608868,19.486265,26.047567,45.599506,5.000201,723.9416,39,2,0,0.033086777,79.201416,248.98068
Kasganj,2023,31.9831,19.11044,25.54677,44.67655,3.1395304,865.1941,55,2,0,0.5452633,62.429756,198.65675
Kasganj,2024,32.047234,19.740046,25.89364,46.44826,5.2766542,989.381,51,3,0,0.2961197,83.46415,256.08667
Kasganj,2025,31.67517,19.372017,25.523596,43.19903,5.7499185,763.3804,59,1,0,0.0,34.243046,157.84698
Kaushambi,1966,33.427094,19.248604,26.33785,47.11,4.52,722.608,46,1,0,0.0,4.414999,106.545006
Kaushambi,1967,32.322136,18.886055,25.604095,44.6,2.95,1123.9254,70,1,1,0.0,13.839999,110.115
Kaushambi,1968,32.09653,18.635958,25.366243,44.41,4.1,572.2155,46,0,0,0.0,28.500002,162.89
Kaushambi,1969,32.950165,19.531754,26.24096,45.36,3.87,650.17004,53,0,0,0.0,12.139999,129.01
Kaushambi,1970,32.114876,19.034082,25.574478,45.84,4.85,1347.5872,61,4,1,0.0,8.889997,142.68001
Kaushambi,1971,30.875536,18.370218,24.622875,41.78,3.92,523.1268,43,1,0,0.0,18.445,166.905
Kaushambi,1972,32.56142,18.898005,25.729713,45.77,3.11,530.7022,43,1,0,0.0,27.34,156.055
Kaushambi,1973,32.539917,19.580439,26.060177,45.31,3.96,1232.7032,77,3,1,0.0,25.975,129.82
Kaushambi,1974,32.807095,18.915453,25.861275,44.69,2.88,746.4089,50,2,0,0.0,38.155003,195.67
Kaushambi,1975,32.229973,18.806028,25.518002,44.87,3.98,1009.6396,72,1,0,0.0,19.430002,174.87001
Kaushambi,1976,32.45716,18.818277,25.63772,44.96,4.28,787.40857,39,2,1,0.0,10.509999,115.245
Kaushambi,1977,32.223232,19.180056,25.701643,44.0,3.64,699.8511,48,1,0,0.0,27.329998,125.24501
Kaushambi,1978,31.569916,18.838081,25.204,45.71,3.94,1037.0087,66,1,0,0.0,34.08,179.15
Kaushambi,1979,32.90071,19.326328,26.11352,44.9,6.09,693.7624,39,2,0,0.0,5.0300007,99.784996
Kaushambi,1980,32.234837,19.264809,25.74982,45.22,4.4,1577.0724,69,4,3,0.0,13.565001,116.37001
Kaushambi,1981,31.724411,18.753864,25.239138,43.95,5.11,930.6149,41,3,2,0.0,18.59,150.095
Kaushambi,1982,31.688877,18.742,25.215437,43.14,5.74,877.31586,51,1,0,0.0,5.915,108.575
Kaushambi,1983,30.922766,18.302822,24.612795,42.66,4.09,930.7605,57,3,0,0.0,64.555,212.79999
Kaushambi,1984,32.037376,18.661175,25.349276,45.15,4.55,639.3539,60,0,0,0.0,21.75,162.14
Kaushambi,1985,32.767918,19.112274,25.940096,44.75,5.69,814.7399,57,0,0,0.0,4.220001,86.45999
Kaushambi,1986,32.053288,18.75055,25.401918,44.9,2.84,946.80804,47,3,0,0.0,22.59,121.425
Kaushambi,1987,33.06156,19.010714,26.036139,45.11,5.06,736.93335,41,3,0,0.0,9.129998,120.24999
Kaushambi,1988,32.97295,19.017431,25.995192,45.47,5.3,885.30084,53,1,0,0.0,3.715002,78.335
Kaushambi,1989,32.406002,18.396301,25.40115,43.8,3.57,679.8254,43,1,0,0.0,42.18,169.13
Kaushambi,1990,31.852713,18.633425,25.243069,43.03,3.35,1038.7151,58,2,0,0.0,12.685,88.345
Kaushambi,1991,32.51288,18.361315,25.437096,43.46,3.15,877.3341,57,2,0,0.0,41.37,147.45999
Kaushambi,1992,32.795273,18.337786,25.566528,45.27,3.59,661.34314,42,1,0,0.0,22.160002,152.965
Kaushambi,1993,32.716,19.279644,25.997822,44.89,4.86,576.0852,42,0,0,0.0,11.8550005,111.51
Kaushambi,1994,32.25408,19.570248,25.912165,46.01,6.34,972.05975,65,2,0,0.0,5.755001,78.229996
Kaushambi,1995,32.589424,19.622248,26.105835,46.69,5.14,836.73755,53,1,0,0.0,20.400002,119.66501
Kaushambi,1996,32.36306,18.987131,25.675095,45.33,4.89,886.57635,52,0,0,0.0,4.875,111.924995
Kaushambi,1997,31.40778,18.879232,25.143507,43.9,4.83,497.28418,45,0,0,0.0,32.205006,181.13
Kaushambi,1998,32.267536,19.824028,26.04578,45.43,5.21,994.6335,56,1,0,0.0,28.3,128.595
Kaushambi,1999,32.496357,19.339067,25.917711,44.82,4.52,1112.3792,73,3,0,0.0,33.870003,148.5
Kaushambi,2000,32.332977,18.286201,25.30959,43.13,4.37,1204.7013,46,4,0,0.0,23.280003,129.67499
Kaushambi,2001,32.314713,19.253506,25.784111,43.55,4.31,1009.1425,61,2,0,0.0,23.4,138.51498
Kaushambi,2002,32.818604,19.632082,26.225342,44.16,4.41,704.1181,49,0,0,0.0,9.090002,92.750015
Kaushambi,2003,31.751343,19.213589,25.482464,45.41,2.49,999.1203,62,1,0,1.8900013,104.46,223.32999
Kaushambi,2004,32.260574,18.707376,25.483974,44.0,4.62,641.1569,51,0,0,0.30999947,46.65,174.365
Kaushambi,2005,32.68329,18.553095,25.61819,45.86,5.27,712.475,47,1,0,0.0,7.51,128.225
Kaushambi,2006,32.783398,19.45556,26.11948,43.57,4.23,578.79974,41,1,1,0.0,12.76,87.92
Kaushambi,2007,32.332245,19.006794,25.669521,45.27,4.85,717.5403,57,0,0,0.0,10.840001,113.645
Kaushambi,2008,31.895655,19.3306,25.613129,43.77,4.16,1181.8647,52,2,0,0.0,18.27,112.43501
Kaushambi,2009,32.88263,19.939425,26.411028,45.01,7.09,523.80005,45,0,0,0.0,5.3450003,61.760002
Kaushambi,2010,32.93504,20.329891,26.632465,45.01,5.4,654.10144,46,1,0,0.0,48.620003,166.32501
Kaushambi,2011,31.863096,19.28189,25.572493,43.41,3.68,1182.0485,58,3,1,0.8500004,66.83,188.645
Kaushambi,2012,32.249916,19.074644,25.662281,45.4,4.97,1229.5415,52,6,0,0.0,45.025,175.99
Kaushambi,2013,31.517317,19.00126,25.259287,43.73,1.7,1412.1305,63,3,1,3.2749996,55.184998,163.08499
Kaushambi,2014,31.711508,19.060007,25.385757,46.200123,4.57344,817.74805,45,1,0,0.0,53.726406,225.01674
Kaushambi,2015,32.33717,19.856256,26.096712,45.824577,5.1061287,568.73456,43,0,0,0.0,44.413322,181.17351
Kaushambi,2016,32.798008,19.775713,26.286861,44.457676,3.8347359,928.3286,56,2,1,0.0,12.005445,90.88097
Kaushambi,2017,32.871742,19.74715,26.309446,45.189594,3.36415,913.5011,43,3,1,0.0,12.448713,89.8192
Kaushambi,2018,32.76917,19.3289,26.049034,44.754066,3.9918442,853.1692,55,1,0,0.0,29.909012,152.20703
Kaushambi,2019,32.046684,19.730017,25.888351,45.528908,3.4282188,1334.8893,58,5,1,2.7673473,48.167484,172.73157
Kaushambi,2020,31.457434,19.448376,25.452906,45.001312,4.871574,886.09235,58,0,0,0.0,22.990746,164.64355
Kaushambi,2021,31.901566,19.475693,25.68863,43.013355,4.625724,1741.9009,61,7,4,0.0,30.296211,136.24783
Kaushambi,2022,32.489227,19.630125,26.059677,44.479973,5.2835026,1153.0658,50,5,0,0.028618813,32.640575,160.75479
Kaushambi,2023,32.081017,19.789267,25.935143,43.215256,3.6227717,510.70114,43,0,0,0.008226395,48.41525,139.13371
Kaushambi,2024,32.45676,20.329653,26.393208,46.487064,5.0514297,652.0926,55,0,0,0.0,40.08641,155.83646
Kaushambi,2025,31.895275,19.521881,25.708578,43.31228,6.501267,831.7337,60,0,0,0.0,23.19439,138.64871
Kushinagar,1966,32.586685,19.218054,25.90237,44.92,5.23,906.2801,67,1,0,0.0,2.170001,112.185
Kushinagar,1967,31.87359,18.873507,25.373547,43.5,4.59,993.71344,64,1,0,0.0,5.7750006,85.04
Kushinagar,1968,31.408278,18.690218,25.04925,43.71,5.19,1317.7826,81,1,0,0.0,23.439999,157.09
Kushinagar,1969,31.873753,19.29096,25.582355,43.0,4.88,1321.8524,84,2,0,0.0,14.56,131.115
Kushinagar,1970,31.505123,19.41055,25.457836,44.52,6.81,1332.4324,71,6,0,0.0,3.415001,116.255
Kushinagar,1971,30.46855,18.73148,24.600014,38.81,5.5,1578.7684,87,2,1,0.0,9.135001,123.955
Kushinagar,1972,32.0956,19.355928,25.725765,44.23,5.2,756.9629,48,2,0,0.0,14.014999,132.23001
Kushinagar,1973,31.751015,20.118439,25.934725,41.98,5.78,1806.7401,71,7,2,0.0,11.41,98.3
Kushinagar,1974,32.012383,19.127234,25.569809,42.93,4.53,1709.6382,76,5,1,0.0,22.859999,164.55501
Kushinagar,1975,31.60855,18.797945,25.203245,42.97,4.83,1368.7944,85,0,0,0.0,13.470001,166.265
Kushinagar,1976,31.731146,18.287786,25.009466,41.8,4.94,889.09216,73,0,0,0.0,8.565,129.5
Kushinagar,1977,31.589506,18.954355,25.27193,42.91,4.37,757.8114,75,0,0,0.0,21.119999,137.645
Kushinagar,1978,30.935396,19.223288,25.079342,43.92,4.64,1165.9899,76,3,0,0.0,25.95,152.485
Kushinagar,1979,32.41655,19.815397,26.115973,43.7,7.05,884.3499,57,0,0,0.0,1.5550003,78.270004
Kushinagar,1980,31.75049,19.488033,25.619263,43.86,5.74,1480.019,78,3,0,0.0,11.039997,109.03001
Kushinagar,1981,31.228575,19.042767,25.13567,42.13,6.12,1623.0931,76,5,0,0.0,5.590002,126.04
Kushinagar,1982,31.395369,18.608274,25.001822,42.17,6.6,1123.9642,67,2,0,0.0,0.5800009,101.545
Kushinagar,1983,31.054987,18.572302,24.813644,43.45,4.85,1084.2504,83,0,0,0.0,68.94,204.33499
Kushinagar,1984,31.28776,18.578169,24.932964,43.4,5.49,1457.8304,80,1,1,0.0,17.585,155.95001
Kushinagar,1985,31.574522,19.003096,25.288809,42.97,6.66,1760.6593,103,2,0,0.0,4.050002,92.69
Kushinagar,1986,31.084,18.880686,24.982342,41.86,4.38,1758.782,78,6,1,0.0,19.865002,115.635
Kushinagar,1987,32.006958,19.522768,25.764862,42.83,5.52,1506.0868,86,4,0,0.0,13.575,99.38999
Kushinagar,1988,31.587786,18.983606,25.285698,42.44,6.61,1677.9257,95,3,0,0.0,0.56999874,67.08501
Kushinagar,1989,31.352055,18.18537,24.768713,41.19,4.26,1445.4432,83,6,0,0.0,34.725,164.94
Kushinagar,1990,31.19726,18.013178,24.60522,41.78,3.86,1213.8004,67,1,0,0.0,27.075,117.845
Kushinagar,1991,31.736029,18.671343,25.203684,41.52,4.66,1101.9128,70,2,1,0.0,27.625,131.48502
Kushinagar,1992,32.040493,18.81571,25.4281,42.68,4.76,759.027,49,1,0,0.0,15.825,144.64
Kushinagar,1993,31.38852,18.210083,24.799301,41.57,5.19,1211.454,88,1,0,0.0,11.765001,124.915
Kushinagar,1994,31.55915,19.379782,25.469467,42.64,6.66,1251.1343,66,3,1,0.0,4.7650003,78.42999
Kushinagar,1995,32.075615,19.094137,25.584879,43.74,4.73,1037.4933,70,1,0,0.0,17.849998,125.064995
Kushinagar,1996,31.670464,18.779263,25.224863,43.38,5.89,981.00745,67,0,0,0.0,5.505,116.62999
Kushinagar,1997,30.752165,18.977205,24.864685,41.51,5.57,873.5715,75,1,0,0.0,31.949997,178.66998
Kushinagar,1998,31.221945,20.030903,25.626423,43.25,5.39,1130.7838,85,0,0,0.0,35.809998,143.17
Kushinagar,1999,31.465889,19.368027,25.41696,43.0,4.99,983.2852,82,1,0,0.0,39.75,143.83499
Kushinagar,2000,31.150576,18.830683,24.99063,40.34,5.66,1256.4912,88,1,0,0.0,30.835,136.60501
Kushinagar,2001,31.307974,18.931177,25.119574,41.48,4.34,1231.2513,78,2,0,0.0,34.429996,168.435
Kushinagar,2002,31.770878,19.612904,25.69189,42.21,4.53,906.87683,75,0,0,0.0,12.574999,99.69499
Kushinagar,2003,30.894438,19.109589,25.002014,43.05,2.3,933.3165,72,0,0,14.669999,129.245,252.28
Kushinagar,2004,31.35306,19.197952,25.275505,42.62,4.68,712.6001,75,0,0,1.8050003,61.025,195.495
Kushinagar,2005,32.06975,19.647068,25.858412,44.61,6.33,637.95233,51,0,0,0.0,3.454999,110.92
Kushinagar,2006,32.05022,19.472904,25.76156,42.41,4.58,887.53687,70,0,0,0.0,11.865001,91.5
Kushinagar,2007,31.296549,19.071945,25.184246,42.6,5.41,1420.595,71,3,0,0.0,13.154998,126.819984
Kushinagar,2008,31.42806,19.262897,25.345478,42.29,4.59,1267.1449,85,1,0,0.0,19.215,126.48499
Kushinagar,2009,32.29893,19.669123,25.984028,43.22,6.51,813.7636,58,0,0,0.0,9.490002,70.925
Kushinagar,2010,32.36833,20.242275,26.3053,43.2,4.99,667.3878,57,0,0,0.0,66.37,183.255
Kushinagar,2011,31.3317,19.240767,25.286232,41.63,3.41,1128.0437,80,1,0,1.1000004,71.80499,194.85498
Kushinagar,2012,31.98123,19.127678,25.554453,44.17,4.89,1182.1558,62,2,0,0.0,32.975,148.315
Kushinagar,2013,31.424793,19.148273,25.286533,41.54,1.27,522.29956,48,0,0,2.465001,54.120003,151.125
Kushinagar,2014,31.16262,19.164547,25.163584,43.145767,5.1963606,450.94064,39,0,0,0.0,52.491257,214.38521
Kushinagar,2015,31.804567,19.796917,25.800741,44.04051,5.2123723,417.53732,42,0,0,0.0,33.737602,157.6604
Kushinagar,2016,32.040817,19.610647,25.825731,43.066093,4.0568027,433.07013,48,0,0,0.0,13.100751,118.967834
Kushinagar,2017,31.837717,19.837503,25.83761,42.370735,3.9969115,530.8074,46,0,0,0.0,14.405017,104.38459
Kushinagar,2018,31.611948,19.189995,25.40097,42.750862,4.4950986,457.68555,46,0,0,0.0,67.18559,202.62833
Kushinagar,2019,31.251423,19.66601,25.458717,43.865475,3.2040915,886.7011,48,1,0,3.0360327,52.36413,180.83131
Kushinagar,2020,30.372185,19.277248,24.824715,42.970142,5.0740747,998.3239,81,2,0,0.0,35.905857,188.65607
Kushinagar,2021,30.811098,19.299166,25.055132,40.708126,4.458221,1164.6344,83,1,0,0.0,43.018383,159.95871
Kushinagar,2022,31.470816,19.634459,25.552639,41.357384,6.126112,477.08884,47,0,0,0.22485733,42.154373,177.4328
Kushinagar,2023,31.61744,19.632912,25.625177,42.770447,4.635232,539.85364,39,2,0,0.39812946,55.056274,153.27164
Kushinagar,2024,32.12496,19.47344,25.799198,44.324802,4.7127686,692.7328,45,1,0,0.0,55.574577,164.72769
Kushinagar,2025,31.52003,19.000486,25.260258,42.615063,6.0302873,595.1676,48,1,0,0.0,28.551016,143.998
Lakhimpur Kheri,1966,31.045671,17.368822,24.207245,44.73,5.21,646.45087,52,0,0,0.0,20.265,205.86499
Lakhimpur Kheri,1967,29.952658,17.122494,23.537575,42.38,3.72,1106.7476,66,1,0,0.0,52.120003,239.5
Lakhimpur Kheri,1968,29.833635,16.860956,23.347296,41.89,3.79,1232.6877,63,3,1,0.0,95.125,322.495
Lakhimpur Kheri,1969,30.613316,17.329699,23.971506,43.02,3.48,1302.8602,72,2,0,0.0,57.91,261.575
