district,temperature_avg_diurnal_range,temperature_cagr,temperature_cv_summer,temperature_cv_tmax,temperature_cv_tmean,temperature_cv_tmin,temperature_cv_winter,temperature_max_tmax,temperature_max_tmean,temperature_mean_summer,temperature_mean_tmax,temperature_mean_tmean,temperature_mean_tmin,temperature_mean_winter,temperature_median_tmax,temperature_median_tmean,temperature_median_tmin,temperature_min_tmean,temperature_min_tmin,temperature_std_tmax,temperature_std_tmean,temperature_std_tmin,temperature_summer_winter_diff,temperature_trend,rainfall_anomaly_index,rainfall_avg_rainy_days,rainfall_cagr,rainfall_concentration_index,rainfall_cv_annual,rainfall_cv_monthly,rainfall_heavy_rain_frequency,rainfall_longest_dry_spell,rainfall_max_annual,rainfall_max_monthly,rainfall_mean_annual,rainfall_mean_monsoon,rainfall_mean_monthly,rainfall_mean_non_monsoon,rainfall_median_annual,rainfall_min_monthly,rainfall_monsoon_cv,rainfall_monsoon_share,rainfall_peak_month,rainfall_std_annual,rainfall_std_monthly,rainfall_trend,rainfall_very_heavy_frequency,rainfall_wet_day_frequency,hdd10_anomaly,hdd10_cv,hdd10_high_freq,hdd10_max,hdd10_mean,hdd10_median,hdd10_min,hdd10_nonzero_freq,hdd10_persistence,hdd10_std,hdd10_summer_share,hdd10_trend,hdd10_variability_index,hdd10_winter_share,hdd15_anomaly,hdd15_cv,hdd15_high_freq,hdd15_max,hdd15_mean,hdd15_median,hdd15_min,hdd15_nonzero_freq,hdd15_persistence,hdd15_std,hdd15_summer_share,hdd15_trend,hdd15_variability_index,hdd15_winter_share,hdd18_anomaly,hdd18_cv,hdd18_high_freq,hdd18_max,hdd18_mean,hdd18_median,hdd18_min,hdd18_nonzero_freq,hdd18_persistence,hdd18_std,hdd18_summer_share,hdd18_trend,hdd18_variability_index,hdd18_winter_share,spi1_avg_drought_duration,spi1_longest_drought_spell,spi1_longest_wet_spell,spi1_max,spi1_mean,spi1_mean_monsoon,spi1_mean_rabi,spi1_median,spi1_mild_drought_freq,spi1_min,spi1_moderate_drought_freq,spi1_severe_drought_freq,spi1_std,spi1_wet_freq,climate_coldest_year,climate_driest_year,climate_hdd_stability,climate_hdd_variance,climate_rain_stability,climate_rain_variance,climate_spi_stability,climate_temp_stability,climate_temp_variance,climate_variability_score,climate_warmest_year,climate_wettest_year
Kannauj,12.801044893055556,-0.0004156424624860433,0.14132404062082268,0.016933628246931696,0.015276819998212234,0.02295464735952439,0.1066835701586636,46.43,26.17345,28.452374833333337,31.68482865,25.292286766666667,18.89974496666667,16.239320605555555,31.619097,25.255191,18.8733655,24.354301,1.9,0.5365391094268307,0.386385712277532,0.43383698089477946,12.213054227777782,0.004824353653793324,3.7007434154171884e-18,47.7,0.004601413148082489,2.6316967407774126,0.3635781290257609,1.6189071983888383,0.0026009582477754963,277,1325.6254,533.36633,729.2030356666667,640.5996682958335,60.76691949539167,88.60336564886666,702.150335,0.0,0.379127506073879,0.8784928709329516,8,265.12227538759186,98.3760033950046,-4.1555032192275485,0.0002737850787132101,0.13059548254620124,-5.736152293896643e-17,3.2569968260545767,0.13333333333333333,12.064999,0.6932724959833334,0.0,0.0,0.21666666666666667,2,2.2579863190086513,0.0,0.0333142640712698,3.2569968260545767,1.0,-7.579122514774402e-15,0.568799087571047,0.38333333333333336,149.495,48.16224241500001,43.1299985,3.4799976,1.0,6,27.394639541027583,0.0004758222631687746,0.6282513687163105,0.568799087571047,0.9995241777368311,1.5158245029548804e-14,0.22817308722297014,0.48333333333333334,308.255,200.76864129999998,199.00133,103.975006,1.0,6,45.8100007029821,0.00471774200463343,0.3890092651847772,0.22817308722297014,0.9880736727854769,1.1458333333333333,3,3,3.3166096384434463,0.12934276977455253,0.009378651962772351,0.20682437269054205,0.10757820057398279,0.13055555555555556,-3.4250439326000093,0.05,0.02638888888888889,0.8728841051917268,0.15416666666666667,1971,1998,0.8142174831896913,2098.5561644072204,0.7333646519502864,70289.8209066941,0.5339358678030054,0.9849530495552541,0.14929391865221572,0.36997803535966756,2010,1971
Kanpur Dehat,13.360041022361111,-0.0004694059820046226,0.13902162785734692,0.017183793874508003,0.016155332726973483,0.024667247090948956,0.10841129157804388,47.08,26.496439,29.26230746111111,32.2854093,25.613926533333334,18.942444166666665,16.567999316666665,32.253727,25.5675445,18.9544925,24.439466,0.95,0.5547858185653237,0.41380150559025447,0.46725795076567134,12.694308144444445,0.006421199222006551,5.079270337660091e-16,51.45,-0.00354985769522298,2.6560822858605455,0.35584625665962094,1.6462101266487672,0.0014145562400182524,277,1332.3632,607.9705,673.7783958333332,594.8998995366668,56.148199425863886,78.8784935737,614.800535,0.0,0.37563427445888187,0.8829310990312935,7,239.76151997541598,92.43173448795163,-6.827416512642392,9.126169290440338e-05,0.1408624229979466,-2.960594732333751e-17,3.218621758151939,0.13333333333333333,9.13487,0.6320895536,0.0,0.0,0.2,3,2.0344571903175064,0.0,0.03611871651747708,3.218621758151939,1.0,4.736951571734001e-15,0.5836675901812585,0.43333333333333335,131.13,42.67664879666666,40.73905,6.1849995,1.0,6,24.908976760162332,0.0005662736897262381,0.4736254362045018,0.5836675901812585,0.9994298208845116,2.1789977229976407e-14,0.2330087705368745,0.48333333333333334,285.16638,183.39788374999998,181.8,90.365005,1.0,6,42.73331541165213,0.0030790885183579436,0.1430042065851659,0.2330087705368745,0.9895362904315349,1.3333333333333333,3,3,3.2647011179183076,0.10158552685388347,-0.0010073352721520804,0.15601098618144166,0.05987226295135485,0.13055555555555556,-3.0302092628234893,0.08055555555555556,0.019444444444444445,0.8839914174664913,0.1625,1983,2006,0.8110242391581545,1826.1362460717455,0.7375467499270055,57485.58646092179,0.5307879806293152,0.9841015126264026,0.1712316860287614,0.3722504443474901,2010,1980
Kanpur Nagar,12.827782291111111,-0.0006264088297222026,0.13018075942380414,0.01765650515580823,0.015520494073088784,0.022060677782889865,0.10399534365514698,46.32,26.358711,28.761411255555554,31.870467800000004,25.465143766666664,19.05981996666667,16.80946586111111,31.8907815,25.418751,19.033863,24.481081,1.33,0.5627210790287203,0.39523161290090375,0.42047254688452407,11.951945394444444,0.0034511644345655355,-6.855627177060341e-16,52.833333333333336,-0.001045709929632932,2.6179664436001007,0.3567755320174625,1.6166448567349863,0.0017339721651836641,240,1569.0336,575.90063,718.9068543333335,630.9203092166666,59.90890478794723,87.98654823870001,675.61995,0.0,0.3843568476589775,0.8776106465165647,7,256.4883754257755,96.85142279806088,-5.296110386218373,9.126169290440338e-05,0.14464978325347935,-2.2204460492503132e-17,3.156224998310835,0.13333333333333333,8.404108,0.5706670063333334,0.0,0.0,0.16666666666666666,3,1.8011534711004744,0.0,0.03349808332647957,3.156224998310835,1.0,1.0658141036401502e-15,0.7003822364136199,0.43333333333333335,129.285,34.81558853,29.344998500000003,2.494999,1.0,8,24.38421975669777,0.0004882867785132138,0.6117915921144765,0.7003822364136199,0.9995117132214869,-6.394884621840902e-15,0.2505641176621514,0.5166666666666667,263.69,163.688071,166.0775,76.135,1.0,8,41.0143570819346,0.0031160958448290914,0.5221933789941683,0.2505641176621514,0.9926037348203084,1.2830188679245282,4,3,3.0853997794098524,0.07713607422789316,0.001358219765214471,0.12352437727039683,-0.015877451827052202,0.16944444444444445,-3.211502409352326,0.06944444444444445,0.025,0.9033238431888648,0.15694444444444444,1983,1998,0.7996391275558388,1682.1774868444386,0.7370415933968432,65786.28672855353,0.5253966651962816,0.9847167101366525,0.15620802783624982,0.3815459967353919,2010,1980
Kasganj,13.547386335555554,-0.0003152961286838618,0.1470439857452138,0.01672931464337374,0.015695308657072193,0.025059478344636944,0.11131000239207219,47.53,26.4767,29.07935146111111,32.37162824999999,25.606285500000002,18.840941966666662,16.146919022222225,32.315565,25.5583715,18.8202725,24.624096,1.31,0.5415551545125759,0.4018985544836122,0.47214417720624463,12.932432438888885,0.00821634187274293,-6.490178764787894e-16,52.11666666666667,0.0042751004821683924,2.7042233454994387,0.26224234342116065,1.5727352973157012,0.0019164955509924709,228,1232.8978,606.9217,727.4132475000001,639.43479341,60.61777039644862,87.97845134738333,694.57503,0.0,0.30093707925501934,0.8790529944397251,8,190.75855465999675,95.33570714707353,-1.612995148930242,0.0003194159251654118,0.14268765685603468,9.25185853854297e-18,3.07915997086975,0.11666666666666667,8.820717,0.63483645845,0.0,0.0,0.25,1,1.9547630109079575,0.0,0.020070868784968048,3.07915997086975,0.9999999999999998,6.0396132539608514e-15,0.4998702553224267,0.45,149.345,53.53509073333333,51.8774985,7.404999,1.0,6,26.76059947358061,0.00028641653249431904,0.414214888357878,0.4998702553224267,0.9996419791865041,-3.173757553061781e-14,0.21483047474353378,0.4666666666666667,317.25998,212.03185600000003,205.84249499999999,114.84,1.0,6,45.5509042852326,0.003309584862696074,0.028457442067242857,0.21483047474353378,0.9878099269393139,1.1967213114754098,3,3,2.9129950391851382,0.10963849645864,0.007562772465722211,0.1778505919398026,0.1256613468550741,0.15,-3.418537294221834,0.0763888888888889,0.025,0.8862145984219522,0.16111111111111112,1997,1976,0.8231601205189659,2074.884881202421,0.7922408919428393,36388.826175970964,0.5301623690308735,0.9845472273788247,0.161522448096017,0.3447456813109297,2010,2003
Kaushambi,13.150365068472224,-0.00040978648149980756,0.13079265313673544,0.015979091996576673,0.015991049863568228,0.025530094541831843,0.09965768082346578,47.11,26.632465,29.35056616111111,32.293953450000004,25.7275963,19.161239216666665,17.234252075,32.3271905,25.6951365,19.146165,24.612795,1.7,0.5160280531107146,0.41141127530305344,0.4891882487401559,12.11631408611111,0.006470572603501249,3.418561729991628e-16,52.86666666666667,0.0023866643681496047,2.6148616445157034,0.3093405021289081,1.5622635968931287,0.004517453798767967,211,1741.9009,641.13104,884.8581483333332,783.0643430536667,73.73817864078612,101.79380063576667,865.24253,0.0,0.3351784380047923,0.8849603120326129,7,273.7224639182892,115.19847219170259,1.8803269441511716,0.0008669860825918321,0.14474104494638376,9.25185853854297e-18,3.9569592381590817,0.08333333333333333,3.2749996,0.15215322129999997,0.0,0.0,0.11666666666666667,2,0.602064094638698,0.0,0.008519854982050568,3.9569592381590817,1.0,9.473903143468002e-16,0.7324003209350107,0.4166666666666667,104.46,26.155399775,22.790373000000002,3.715002,1.0,6,19.156223189393508,0.0005703095532758143,0.3639146666712979,0.7324003209350107,0.9994296904467244,-5.210646728907401e-15,0.26532339558295603,0.4666666666666667,225.01674,139.194151,138.581845,61.760002,1.0,6,36.93146478860672,0.0022614301399309644,0.20227893759377788,0.26532339558295603,0.9917779587764294,1.1272727272727272,2,3,2.966589761030569,0.10776937790253147,0.003101522121876151,0.19075661150608603,0.08900279208433204,0.1763888888888889,-2.7463042696903623,0.058333333333333334,0.027777777777777776,0.8936380135392146,0.1638888888888889,1983,1997,0.7903117918240047,1363.9330914320979,0.7637432725666553,74923.98725349912,0.5280840334056229,0.9842606390423266,0.16925923744648483,0.37107324027866173,2010,2021
Kushinagar,12.40850171986111,-0.00042536949903093646,0.11890990215621465,0.014482031967086096,0.01508389938937795,0.024403130723905618,0.0975749572867442,44.92,26.3053,28.254140527777775,31.560637766666666,25.36572205,19.170806799999998,17.096985455555554,31.566836000000002,25.3171435,19.177270999999998,24.600014,1.27,0.4570621650384914,0.3826139993411258,0.4678277044231387,11.15715507222222,0.0034399700750211825,-1.6283271027835628e-16,69.08333333333333,-0.00710187138324514,2.461985160449699,0.35644248799331774,1.5051765671495687,0.0041524070271503535,220,1806.7401,707.99524,1057.7281826666667,914.3742678666665,88.14401544016944,143.35391741536665,1060.87185,0.0,0.38120037351173297,0.8644699865719878,7,377.01926505035715,132.6723065750128,-12.759016242845208,0.0003650467716176135,0.189139858544376,-1.1657341758564144e-16,4.953076765366904,0.1,14.669999,0.3949836698333334,0.0,0.0,0.11666666666666667,2,1.9563844377508364,0.0,0.015215841433453734,4.953076765366904,1.0,2.842170943040401e-15,0.8810114465547303,0.4166666666666667,129.245,26.933080213999997,19.540001,0.56999874,1.0,8,23.72835195951072,0.0,0.6762052508919146,0.8810114465547303,1.0,1.1131836193574903e-14,0.27450917986823725,0.4666666666666667,252.28,139.16379228333332,134.41751,67.08501,1.0,8,38.20173848705156,0.0018013070964943152,0.7786486818282884,0.27450917986823725,0.9965160344587837,1.3962264150943395,5,4,3.53016420694193,0.1206368181284528,-0.00044432151326099975,0.22521097831697662,0.17910456827053184,0.1638888888888889,-2.7765981279177296,0.06666666666666667,0.03611111111111111,0.8950814898635906,0.1625,1971,2015,0.784615768796097,1459.3728234330763,0.7372225574262065,142143.52621911146,0.5276817938166769,0.9851402436799049,0.14639347249181098,0.3852792642786309,2010,1973
Lakhimpur Kheri,12.434403041527776,-0.00016764158685333985,0.14097449469281667,0.016815966756735662,0.01596531119933754,0.026419534424315706,0.10578409032782597,44.73,24.526863,26.49365686111111,29.97619893333334,23.766704883333333,17.557210716666667,15.311781783333334,29.953908,23.766070499999998,17.519389,22.836714,1.27,0.5040787647562285,0.37944283964523184,0.4638533329239396,11.181875077777775,0.007135424034454405,-7.031412489292658e-16,68.13333333333334,0.007408428116873811,2.463276491021649,0.24115678591094336,1.4035130843984756,0.005247547342003194,223,1769.8785,610.98267,1133.4745260000002,977.2294709000001,94.45621092033194,156.2450601439833,1123.2604000000001,0.0,0.24276908420428836,0.8621538891999766,7,273.34507360209005,132.57052792938805,-2.217430386774078,0.0009126169290440338,0.1865389002966005,2.3684757858670006e-16,3.039352158852503,0.13333333333333333,15.935001,1.0009457686666665,0.0,0.0,0.25,2,3.042226682891311,0.0,0.04175548996888024,3.039352158852503,1.0000000000000002,-1.1605531350748303e-14,0.43116008866089117,0.45,174.13501,74.15335465000001,70.867502,14.16,1.0,6,31.97196696539651,0.00171585085324404,0.5934653156710207,0.43116008866089117,0.9982099787624978,3.4579746473658206e-14,0.18350050173452762,0.5,378.76,268.82147549999996,267.5475,167.23,1.0,6,49.328875631266015,0.011919518186876102,0.017164676576830417,0.18350050173452762,0.9724102836722016,1.2253521126760563,3,3,2.700121196648592,0.07993172238603558,0.0017621695172300722,0.13907316753325966,0.0636815670110234,0.125,-2.8013994365231634,0.08055555555555556,0.04027777777777778,0.9136011632807437,0.15416666666666667,1971,2011,0.8449510570839717,2433.33797104491,0.8056999819455146,74717.52926253204,0.5225749331619164,0.9842855744941815,0.14397686855803712,0.33855594053138804,2010,1983
Lalitpur,14.199752092222221,-0.0002793999235274347,0.1338598201806194,0.01742993986208389,0.018733063483309706,0.02910041298100007,0.09531170210768596,47.282585,26.663616,29.663600205555557,32.59675,25.50764295,18.418535533333333,17.688447988888885,32.612255000000005,25.480612999999998,18.4496125,24.133192,1.56,0.568159392199383,0.47783629469194727,0.5359869905252244,11.975152216666672,0.014454362572937245,1.924386576016938e-16,59.43333333333333,0.008705408489027677,2.963978628705728,0.28004636893497975,1.7037857596112023,0.0034679443303673283,238,1615.3094,755.8593,941.8623391666666,866.303153795,78.48852874880973,75.55919119071667,869.9175,0.0,0.2887873389423817,0.9197768270058241,8,263.76512812023134,133.72763757505646,-1.4663363976104387,0.0006388318503308236,0.16271959844855122,0.0,3.3953174034199707,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,3.3953174034199707,1.0,-2.161234154603638e-15,0.6319963764622296,0.48333333333333334,50.37,18.20850750716667,16.7624995,0.09999943,1.0,5,11.50771076531464,0.00022883076395810415,-0.07234200426201685,0.6319963764622296,0.9987917747196082,2.1316282072803005e-15,0.3227197602789342,0.48333333333333334,221.36499,117.6419346,114.252505,37.745,1.0,8,37.96537693286205,0.002770940255061564,-0.7473023358155031,0.3227197602789342,0.9846170311067255,1.1666666666666667,2,3,3.2402726817944827,0.13445472660326038,-0.00383016401974563,0.20727248513351462,0.083651733907129,0.19722222222222222,-3.839658356332434,0.03611111111111111,0.0125,0.8537366834022582,0.14444444444444443,1971,2007,0.7560180395196642,1441.3698456542936,0.7812216996732837,69572.04281228206,0.5394509419561405,0.9816114111195562,0.2283275245249295,0.3688089690248705,2010,1971
Lucknow,12.827782291111111,-0.0006264088297222026,0.13018075942380414,0.01765650515580823,0.015520494073088784,0.022060677782889865,0.10399534365514698,46.32,26.358711,28.761411255555554,31.870467800000004,25.465143766666664,19.05981996666667,16.80946586111111,31.8907815,25.418751,19.033863,24.481081,1.33,0.5627210790287203,0.39523161290090375,0.42047254688452407,11.951945394444444,0.0034511644345655355,1.746288299149986e-16,56.36666666666667,0.001536496163509149,2.5418681739896636,0.3167376595454097,1.5270030501023424,0.004106776180698152,240,1920.1052,774.482,903.8328319999999,792.1367851449999,75.31940310138889,111.69605207166666,843.0788749999999,0.0,0.3443102582902616,0.8764195735091419,7,286.2778958279795,115.01295826770865,-2.913850200055565,0.0007757243896874287,0.1543235227013461,-2.2204460492503132e-17,3.156224998310835,0.13333333333333333,8.404108,0.5706670063333334,0.0,0.0,0.16666666666666666,3,1.8011534711004744,0.0,0.03349808332647957,3.156224998310835,1.0,1.0658141036401502e-15,0.7003822364136199,0.43333333333333335,129.285,34.81558853,29.344998500000003,2.494999,1.0,8,24.38421975669777,0.0004882867785132138,0.6117915921144765,0.7003822364136199,0.9995117132214869,-6.394884621840902e-15,0.2505641176621514,0.5166666666666667,263.69,163.688071,166.0775,76.135,1.0,8,41.0143570819346,0.0031160958448290914,0.5221933789941683,0.2505641176621514,0.9926037348203084,1.1492537313432836,3,4,3.2566451343622784,0.08763488910303673,0.0022199749163372084,0.14465767623939949,0.13288192993747644,0.1736111111111111,-2.797917556210415,0.0763888888888889,0.030555555555555555,0.9101954723024606,0.15,1983,2015,0.7996391275558388,1682.1774868444386,0.759452722226567,81955.03363969547,0.5235066329597392,0.9847167101366525,0.15620802783624982,0.3732544358957776,2010,1980
Maharajganj,12.37448875263889,-0.0001307459138890632,0.11765767371197457,0.015002130782744365,0.015357205534268652,0.025084784112764963,0.09878347403226671,44.63,26.164919,28.005447355555557,31.4068719,25.2291416,19.051410850000003,16.990608747222222,31.413384,25.202175,19.000359500000002,24.38548,0.95,0.47116999972069895,0.38744911300436746,0.4779005282158381,11.014838608333335,0.005233931647680196,-5.625129991434126e-16,70.91666666666667,-0.0008984030523639941,2.4998101995686093,0.27479605304533855,1.4608014071648625,0.006570841889117043,214,1922.9094,889.4577,1247.7860145000002,1079.4596425,103.9821675071861,168.32636758623332,1250.5871,0.0,0.29734390962888796,0.8650999690299861,7,342.8866718297736,151.8972966145499,-8.129455087246438,0.0006844626967830253,0.19415925165411818,9.806970050855549e-17,4.231420532229272,0.11666666666666667,14.71,0.4815616731,0.0,0.0,0.16666666666666666,2,2.037689951090021,0.0,0.02088763811658794,4.231420532229272,1.0000000000000002,3.0198066269804257e-15,0.8614745736474294,0.38333333333333336,134.185,29.14346343833333,20.0449995,0.8399992,1.0,7,25.106352740147653,0.0,0.7321836256210061,0.8614745736474294,1.0000000000000002,-5.992243738243512e-14,0.2693761274053699,0.43333333333333335,259.58002,145.5342392833334,141.3025,70.770004,1.0,7,39.203449783030806,0.002332369253176725,0.781076425868299,0.2693761274053699,0.9959400720354681,1.1428571428571428,4,3,3.4697596911450637,0.10224904752611595,-0.000331561789327021,0.18872388405004673,0.1256613468550741,0.10972222222222222,-2.3295933103408006,0.09166666666666666,0.041666666666666664,0.9056516197519281,0.15694444444444444,1971,2015,0.7877885666906467,1536.910474890618,0.784439203126741,117571.26971849886,0.5247548867983419,0.9848750711074259,0.15011681516787112,0.3662952514342263,2010,1981
Mahoba,13.815373229722223,-0.0004184167353691315,0.13714158848385327,0.01670124039794801,0.01732446720189314,0.025578707581816986,0.10234535793434371,47.6,26.691492,29.596514149999994,32.55658631666667,25.657953299999996,18.759320316666667,17.059696475000003,32.5708215,25.631236,18.776972999999998,24.41911,0.74,0.5437353746111948,0.4445103704135558,0.47983916881365507,12.536817674999991,0.008279428230064206,-6.180241503746704e-16,53.46666666666667,0.00671026844021938,2.8241790831271296,0.325450706104338,1.664044753456245,0.002235911476157883,263,1459.31,670.8856,790.2450306666668,711.1653728516666,65.85375328475416,79.07966656538333,777.6831050000001,0.0,0.35218204149920285,0.8999302055107047,8,257.18580322591095,109.58359264889712,0.026998192831353445,0.00022815423226100844,0.14638375541866303,1.4340380734741607e-17,3.834430694480288,0.08333333333333333,3.2532501,0.15709770483333332,0.0,0.0,0.1,2,0.6023802614453376,0.0,0.010695889163934427,3.834430694480288,1.0,-1.4802973661668755e-15,0.6133482765037891,0.5,95.525,30.456050565,30.4550005,3.585,1.0,6,18.680166123155004,0.0005581810935150975,0.1801606182745211,0.6133482765037891,0.9991982987683281,-2.5105843330190206e-14,0.25845965052469894,0.5,236.1,153.8071723666667,153.415005,66.855,1.0,6,39.75294801808081,0.0027063316581047666,-0.2705749100861334,0.25845965052469894,0.9887845830874913,1.2894736842105263,4,3,2.7837554132308595,0.14090543238880596,-0.00015753611229313663,0.23131871970455103,0.07707428649742734,0.11944444444444445,-2.912091582810032,0.044444444444444446,0.02361111111111111,0.8586200018356023,0.1625,1983,1972,0.7946222189825971,1580.296876128235,0.7544603472573661,66144.53738095699,0.5380335942862899,0.9829705587937512,0.19758946940519656,0.3649637064166331,2010,2003
Mainpuri,12.801044893055556,-0.0004156424624860433,0.14132404062082268,0.016933628246931696,0.015276819998212234,0.02295464735952439,0.1066835701586636,46.43,26.17345,28.452374833333337,31.68482865,25.292286766666667,18.89974496666667,16.239320605555555,31.619097,25.255191,18.8733655,24.354301,1.9,0.5365391094268307,0.386385712277532,0.43383698089477946,12.213054227777782,0.004824353653793324,4.302114220422482e-17,47.95,0.0016534004110375644,2.744157764524805,0.3086177750343293,1.639975764143164,0.0019621263974446725,237,1352.9159,637.6117,681.6771241666667,604.0018521666667,56.806426743179166,77.67526875148334,657.4002800000001,0.0,0.34478754958976093,0.8860526937955325,8,210.3776773521169,93.16116310638792,-3.538830786051668,0.00018252338580880675,0.13127994524298425,-5.736152293896643e-17,3.2569968260545767,0.13333333333333333,12.064999,0.6932724959833334,0.0,0.0,0.21666666666666667,2,2.2579863190086513,0.0,0.0333142640712698,3.2569968260545767,1.0,-7.579122514774402e-15,0.568799087571047,0.38333333333333336,149.495,48.16224241500001,43.1299985,3.4799976,1.0,6,27.394639541027583,0.0004758222631687746,0.6282513687163105,0.568799087571047,0.9995241777368311,1.5158245029548804e-14,0.22817308722297014,0.48333333333333334,308.255,200.76864129999998,199.00133,103.975006,1.0,6,45.8100007029821,0.00471774200463343,0.3890092651847772,0.22817308722297014,0.9880736727854769,1.236842105263158,3,3,2.997208952204143,0.12122012432039085,0.003489028667474766,0.1984966384906716,0.11322107100465105,0.1875,-2.9080029444920585,0.04027777777777778,0.025,0.8674448606587015,0.16111111111111112,1971,2014,0.8142174831896913,2098.5561644072204,0.7641650748430089,44258.767128071406,0.5354910450460483,0.9849530495552541,0.14929391865221572,0.3548781357285533,2010,2003
Mathura,13.618545312222222,-0.00016541171651995867,0.1539536837742933,0.017102137613954595,0.01708887913821989,0.0264853443956285,0.11308292495578144,47.781475,26.352823,28.61671282777778,32.17899463333334,25.37739361666667,18.5757925,15.749444652777775,32.205888,25.3420885,18.557796500000002,24.276081,1.07,0.5503295944979731,0.43367121235824974,0.4919862617842329,12.867268175000003,0.009177782800778415,2.0354088784794536e-16,46.03333333333333,0.005274638017564115,2.824092888937289,0.2766204949587557,1.6532421581433405,0.0008669860825918321,269,1021.8787,534.6098,595.3502006666666,520.322671385,49.61251687466388,75.02753111096666,601.101285,0.0,0.31723254990461675,0.8739774855242316,8,164.68606718220784,82.02150446879222,-1.282524208946915,4.563084645220169e-05,0.12603239790098106,7.216449660063518e-17,3.0067906426714566,0.18333333333333332,12.927378,0.8103857296166666,0.0,0.0,0.3,2,2.436660228765874,0.0,0.022664621170186163,3.0067906426714566,0.9999999999999999,8.526512829121202e-15,0.414196256346935,0.5333333333333333,146.88501,69.68617868333332,70.0901375,15.740002,1.0,6,28.863754329760248,0.001000915475859817,0.29651022208946975,0.414196256346935,0.9986929502404578,1.6105635343895604e-14,0.20400155269696313,0.48333333333333334,340.6196,244.20687983333332,242.1625,130.73999,1.0,8,49.81858266528069,0.007103405692041542,-0.2526598785773839,0.20400155269696313,0.9800641249831855,1.163265306122449,2,3,2.7172524702251684,0.10617686090082021,0.0038276690676315043,0.194148734301489,0.16035876968812507,0.1736111111111111,-3.5264103333622563,0.04722222222222222,0.03194444444444444,0.8917688153878195,0.16527777777777777,1997,1997,0.8305637129453863,2481.891178777405,0.7833181465822444,27121.500723942674,0.5286058168767289,0.9831982440387124,0.18807072042827414,0.34736993554543955,2009,1967
Mau,12.40850171986111,-0.00042536949903093646,0.11890990215621465,0.014482031967086096,0.01508389938937795,0.024403130723905618,0.0975749572867442,44.92,26.3053,28.254140527777775,31.560637766666666,25.36572205,19.170806799999998,17.096985455555554,31.566836000000002,25.3171435,19.177270999999998,24.600014,1.27,0.4570621650384914,0.3826139993411258,0.4678277044231387,11.15715507222222,0.0034399700750211825,-3.6637359812630164e-16,63.95,-0.00021731199873564755,2.567830365952567,0.24388535651206097,1.4732476992010988,0.0018708647045402693,225,1323.9609,657.7608,900.3928876666668,792.9997771000001,75.03274127913889,107.39311824966667,863.8536349999999,0.0,0.25631742238155386,0.8807263895153906,7,219.5926404095091,110.54181345424269,-1.0694880266740734,0.00013689253935660506,0.17508555783709787,-1.1657341758564144e-16,4.953076765366904,0.1,14.669999,0.3949836698333334,0.0,0.0,0.11666666666666667,2,1.9563844377508364,0.0,0.015215841433453734,4.953076765366904,1.0,2.842170943040401e-15,0.8810114465547303,0.4166666666666667,129.245,26.933080213999997,19.540001,0.56999874,1.0,8,23.72835195951072,0.0,0.6762052508919146,0.8810114465547303,1.0,1.1131836193574903e-14,0.27450917986823725,0.4666666666666667,252.28,139.16379228333332,134.41751,67.08501,1.0,8,38.20173848705156,0.0018013070964943152,0.7786486818282884,0.27450917986823725,0.9965160344587837,1.1343283582089552,2,5,3.185218072474468,0.11885239531493923,0.0015953921566872402,0.20545389018627955,0.1124799090832522,0.15694444444444444,-2.9868184553263504,0.07222222222222222,0.03333333333333333,0.8971556161385991,0.175,1971,2009,0.784615768796097,1459.3728234330763,0.8039326090340576,48220.92772201997,0.5271048887572878,0.9851402436799049,0.14639347249181098,0.35765851297706885,2010,2020
