district,year,month,avg_tmax,avg_tmin,avg_tmean,monthly_rainfall,rainy_days,HDD_10,HDD_15,HDD_18
Agra,1992,9,33.722332,23.600668,28.661499,211.65462,10,0.0,0.0,0.0
Agra,1992,10,33.24903,18.628386,25.93871,133.96579,3,0.0,0.0,0.0
Agra,1992,11,28.997,12.748667,20.872833,58.04921,3,0.0,0.0,3.1849995
Agra,1992,12,24.779034,8.283226,16.531128,0.0,0,0.0,0.38500023,45.685
Agra,1993,1,21.826452,7.8896775,14.858065,0.0,0,0.0,29.759998,99.64
Agra,1993,2,27.286428,11.393929,19.34018,9.770277,1,0.0,0.0,11.854998
Agra,1993,3,29.656775,14.246452,21.951612,15.65295,2,0.0,0.0,0.0
Agra,1993,4,38.19,20.625668,29.407833,0.121165715,0,0.0,0.0,0.0
Agra,1993,5,42.554516,26.821291,34.6879,0.28272003,0,0.0,0.0,0.0
Agra,1993,6,40.813667,28.126001,34.469833,17.958778,2,0.0,0.0,0.0
Agra,1993,7,35.409355,26.599356,31.004354,158.09062,10,0.0,0.0,0.0
Agra,1993,8,35.405804,26.45613,30.930967,173.90862,7,0.0,0.0,0.0
Agra,1993,9,32.185333,24.269335,28.227333,305.0097,13,0.0,0.0,0.0
Agra,1993,10,34.440968,18.740322,26.590645,1.8401778,0,0.0,0.0,0.0
Agra,1993,11,30.018333,13.279333,21.648834,0.0,0,0.0,0.0,0.0
Agra,1993,12,25.137419,7.8974195,16.517418,0.0,0,0.0,1.8749981,52.68
Agra,1994,1,23.174839,8.76,15.967419,18.369568,2,0.0,11.495,67.545
Agra,1994,2,25.161428,9.461072,17.31125,16.49627,1,0.0,0.19000053,29.66
Agra,1994,3,33.679676,15.629032,24.654354,0.0,0,0.0,0.0,0.0
Agra,1994,4,37.249332,20.317999,28.783667,14.70251,2,0.0,0.0,0.0
Agra,1994,5,42.77677,26.049032,34.412907,1.1036161,0,0.0,0.0,0.0
Agra,1994,6,41.552334,28.303667,34.927998,31.833166,2,0.0,0.0,0.0
Agra,1994,7,34.498707,25.67258,30.085646,371.42267,18,0.0,0.0,0.0
Agra,1994,8,32.85355,25.612904,29.233225,253.8207,13,0.0,0.0,0.0
Agra,1994,9,34.71367,23.891666,29.302668,9.910206,1,0.0,0.0,0.0
Agra,1994,10,34.444195,18.149355,26.296774,0.0,0,0.0,0.0,0.0
Agra,1994,11,30.233667,12.9696665,21.601665,0.0,0,0.0,0.0,0.0
Agra,1994,12,25.175484,8.850645,17.013063,0.0,0,0.0,6.1449995,49.055
Agra,1995,1,20.858065,6.855484,13.856774,31.814564,1,0.0,38.630005,128.44
Agra,1995,2,25.703215,9.945715,17.824465,0.5858219,0,0.0,0.6500006,28.804998
Agra,1995,3,30.835161,14.947419,22.89129,1.4704226,0,0.0,0.0,0.0
Agra,1995,4,38.161667,20.761,29.461334,5.9684744,1,0.0,0.0,0.0
Agra,1995,5,42.77774,26.196453,34.487095,0.0,0,0.0,0.0,0.0
Agra,1995,6,42.68467,28.805332,35.745,64.02915,5,0.0,0.0,0.0
Agra,1995,7,36.02,26.54774,31.28387,179.28354,12,0.0,0.0,0.0
Agra,1995,8,32.47161,25.279356,28.875484,383.57062,21,0.0,0.0,0.0
Agra,1995,9,34.100666,24.449,29.274834,103.78745,7,0.0,0.0,0.0
Agra,1995,10,34.91,20.158066,27.534033,0.0,0,0.0,0.0,0.0
Agra,1995,11,29.770666,12.796666,21.283667,0.0,0,0.0,0.0,0.14999962
Agra,1995,12,24.221613,9.082581,16.652098,0.8911099,0,0.0,1.6549988,47.03
Agra,1996,1,21.908386,7.7832255,14.845806,3.454974,0,0.0,17.13,97.83
Agra,1996,2,25.578619,10.382414,17.980516,59.422302,4,0.0,0.0,21.840002
Agra,1996,3,32.62258,16.534193,24.578386,0.6956295,0,0.0,0.0,0.0
Agra,1996,4,38.748333,20.689667,29.719,0.15269014,0,0.0,0.0,0.0
Agra,1996,5,41.782906,25.392902,33.587902,27.204006,1,0.0,0.0,0.0
Agra,1996,6,38.616333,27.218332,32.917336,284.0489,9,0.0,0.0,0.0
Agra,1996,7,35.011288,26.051935,30.531612,181.40916,17,0.0,0.0,0.0
Agra,1996,8,32.31387,25.065483,28.689678,377.05917,19,0.0,0.0,0.0
Agra,1996,9,33.426003,23.991667,28.708834,188.08556,11,0.0,0.0,0.0
Agra,1996,10,32.8271,19.225807,26.026451,2.9989824,0,0.0,0.0,0.0
Agra,1996,11,29.579668,11.614333,20.596998,0.0,0,0.0,0.0,2.6149998
Agra,1996,12,24.340322,6.4319353,15.386129,0.0,0,0.0,8.965001,81.03
Agra,1997,1,21.956453,6.340968,14.148709,1.6325451,0,0.0,29.745003,119.39001
Agra,1997,2,25.51,9.325714,17.417858,1.014391,0,0.0,3.37,35.914993
Agra,1997,3,31.113548,15.477742,23.295645,1.2041602,0,0.0,0.0,0.0
Agra,1997,4,35.815998,20.390999,28.103498,6.4140863,1,0.0,0.0,0.0
Agra,1997,5,39.90903,23.918066,31.91355,15.386513,3,0.0,0.0,0.0
Agra,1997,6,38.738335,26.399332,32.568832,44.522,5,0.0,0.0,0.0
Agra,1997,7,35.433224,26.703548,31.068386,162.76361,11,0.0,0.0,0.0
Agra,1997,8,32.977097,25.24613,29.111614,55.699753,8,0.0,0.0,0.0
Agra,1997,9,33.811665,24.480665,29.146168,38.38077,6,0.0,0.0,0.0
Agra,1997,10,30.257097,18.439032,24.348064,10.911718,1,0.0,0.0,0.0
Agra,1997,11,26.631334,13.678333,20.154835,7.0739803,1,0.0,0.0,7.5700006
Agra,1997,12,18.539677,9.2300005,13.884838,17.145222,3,0.29500008,53.51,128.01999
Agra,1998,1,21.228065,7.011935,14.12,0.0,0,0.0,39.315,120.28
Agra,1998,2,25.315,10.712857,18.013927,1.2113597,0,0.0,0.0,21.115002
Agra,1998,3,29.363873,14.20258,21.783224,12.143487,2,0.0,0.0,0.8199997
Agra,1998,4,38.189335,22.123999,30.156668,3.1386456,0,0.0,0.0,0.0
Agra,1998,5,42.65258,26.949678,34.80113,0.107702866,0,0.0,0.0,0.0
Agra,1998,6,40.61767,28.380333,34.499,61.21426,5,0.0,0.0,0.0
Agra,1998,7,34.595806,26.697096,30.64645,101.67388,14,0.0,0.0,0.0
Agra,1998,8,33.19,26.03,29.609999,294.299,19,0.0,0.0,0.0
Agra,1998,9,34.235,25.640999,29.938,136.92215,12,0.0,0.0,0.0
Agra,1998,10,32.707096,21.441936,27.074516,42.81106,3,0.0,0.0,0.0
Agra,1998,11,29.282999,14.453334,21.868166,0.0,0,0.0,0.0,0.0
Agra,1998,12,24.05613,8.585807,16.320969,0.0,0,0.0,11.654998,61.399998
Agra,1999,1,19.438389,7.081613,13.26,2.879818,0,0.96500015,65.315,147.225
Agra,1999,2,25.9225,10.544286,18.233393,2.0056987,0,0.0,5.714999,30.740002
Agra,1999,3,33.719032,15.032903,24.375969,0.0,0,0.0,0.0,0.0
Agra,1999,4,41.160664,21.762333,31.4615,0.0,0,0.0,0.0,0.0
Agra,1999,5,41.71742,26.386774,34.052097,2.04034,0,0.0,0.0,0.0
Agra,1999,6,39.616,26.993,33.3045,57.430687,5,0.0,0.0,0.0
Agra,1999,7,35.89516,26.724194,31.309677,195.73714,13,0.0,0.0,0.0
Agra,1999,8,33.939354,25.796774,29.868063,213.35818,14,0.0,0.0,0.0
Agra,1999,9,33.016335,24.833334,28.924833,196.57077,14,0.0,0.0,0.0
Agra,1999,10,33.16774,20.049356,26.608547,40.141285,6,0.0,0.0,0.0
Agra,1999,11,30.22,13.069333,21.644667,0.0,0,0.0,0.0,0.0
Agra,1999,12,24.156775,8.22742,16.192097,0.0,0,0.0,5.255001,59.634995
Agra,2000,1,21.128386,7.7883873,14.458386,2.365074,0,0.0,37.13,109.835
Agra,2000,2,23.945171,9.0075865,16.47638,0.52056307,0,0.0,6.049999,49.224995
Agra,2000,3,31.43129,14.331613,22.881453,1.5466075,0,0.0,0.0,0.0
Agra,2000,4,39.739002,21.413,30.576,1.3593619,0,0.0,0.0,0.0
Agra,2000,5,40.915485,27.039677,33.977577,7.753019,1,0.0,0.0,0.0
Agra,2000,6,37.243,26.944668,32.093834,33.643417,3,0.0,0.0,0.0
Agra,2000,7,33.86258,26.026451,29.944515,158.18315,19,0.0,0.0,0.0
Agra,2000,8,33.447742,25.583548,29.515644,110.587616,13,0.0,0.0,0.0
Agra,2000,9,34.164665,23.975334,29.07,47.825665,8,0.0,0.0,0.0
Agra,2000,10,35.186775,20.089033,27.637903,0.046032045,0,0.0,0.0,0.0
Agra,2000,11,30.011665,14.286333,22.148998,0.0,0,0.0,0.0,0.27499962
Agra,2000,12,24.602257,7.786774,16.194515,0.0,0,0.0,0.88000107,57.135002
Agra,2001,1,20.476452,6.483226,13.479838,0.5375651,0,0.0,56.955,141.17
Agra,2001,2,26.224642,9.885358,18.055,0.0,0,0.0,3.415,29.264996
Agra,2001,3,32.28129,14.759356,23.520323,0.04375372,0,0.0,0.0,0.0
Agra,2001,4,38.111332,21.195333,29.653332,9.857902,1,0.0,0.0,0.0
Agra,2001,5,40.222904,26.640322,33.431614,23.584042,5,0.0,0.0,0.0
Agra,2001,6,36.852665,27.071999,31.962334,97.208855,15,0.0,0.0,0.0
Agra,2001,7,35.058067,26.98,31.019033,242.73817,23,0.0,0.0,0.0
Agra,2001,8,34.25097,26.064194,30.157581,61.30918,9,0.0,0.0,0.0
Agra,2001,9,35.96367,24.201666,30.082666,40.17838,3,0.0,0.0,0.0
Agra,2001,10,34.50097,20.27871,27.38984,22.309483,3,0.0,0.0,0.0
Agra,2001,11,30.100334,13.195333,21.647833,0.0,0,0.0,0.0,0.24499893
Agra,2001,12,23.39645,8.743548,16.07,0.0,0,0.0,11.040002,63.975002
Agra,2002,1,21.325161,7.673226,14.499194,16.718256,2,0.0,27.8,108.525
Agra,2002,2,24.795713,10.717857,17.756786,35.06217,3,0.0,3.5649996,36.275
Agra,2002,3,32.329357,15.686452,24.007902,0.30069476,0,0.0,0.0,0.0
Agra,2002,4,39.39833,22.442,30.920166,1.0052441,0,0.0,0.0,0.0
Agra,2002,5,41.85,27.293226,34.571613,35.21904,5,0.0,0.0,0.0
Agra,2002,6,40.127,28.390333,34.258667,21.17214,3,0.0,0.0,0.0
Agra,2002,7,39.554516,29.436773,34.495644,27.365658,3,0.0,0.0,0.0
Agra,2002,8,33.826775,26.32742,30.077097,179.94852,19,0.0,0.0,0.0
Agra,2002,9,32.504333,23.669,28.086666,92.441475,6,0.0,0.0,0.0
Agra,2002,10,34.051613,19.854193,26.952902,5.542863,1,0.0,0.0,0.0
Agra,2002,11,29.477,13.582,21.529501,0.0,0,0.0,0.0,0.0
Agra,2002,12,24.488388,9.256452,16.87242,7.3405457,1,0.0,9.3949995,40.630005
Agra,2003,1,16.987097,6.4187098,11.702904,3.5248415,0,8.589998,111.69,195.20999
Agra,2003,2,24.430714,11.397142,17.913929,8.892411,1,0.0,0.0,27.649998
Agra,2003,3,30.987099,15.747742,23.36742,1.6979493,0,0.0,0.0,3.5600014
Agra,2003,4,39.07333,22.286335,30.679834,0.7762109,0,0.0,0.0,0.0
Agra,2003,5,41.224514,25.781935,33.503223,3.7788353,0,0.0,0.0,0.0
Agra,2003,6,40.446,28.616333,34.53117,44.018353,4,0.0,0.0,0.0
Agra,2003,7,34.38355,26.518387,30.450968,159.21036,13,0.0,0.0,0.0
Agra,2003,8,33.255486,26.203226,29.729355,83.684845,13,0.0,0.0,0.0
Agra,2003,9,31.973333,24.664667,28.319,215.51917,14,0.0,0.0,0.0
Agra,2003,10,33.524193,18.85871,26.191452,0.0,0,0.0,0.0,0.0
Agra,2003,11,28.972332,12.765,20.868666,0.0,0,0.0,0.0,5.6400013
Agra,2003,12,21.569355,9.817419,15.693387,7.244077,1,0.10999966,37.655,85.2
Agra,2004,1,18.400644,7.9887094,13.194677,11.835085,1,0.14500046,59.2,148.965
Agra,2004,2,26.100689,10.38069,18.240688,0.0,0,0.0,11.765001,37.805
Agra,2004,3,35.105484,17.39613,26.250807,0.0,0,0.0,0.0,0.0
Agra,2004,4,39.229332,23.934334,31.581835,3.938289,1,0.0,0.0,0.0
Agra,2004,5,40.778065,26.832258,33.80516,16.371853,1,0.0,0.0,0.0
Agra,2004,6,38.546333,27.290998,32.918667,12.072779,2,0.0,0.0,0.0
Agra,2004,7,36.15452,27.215807,31.685162,119.59652,7,0.0,0.0,0.0
Agra,2004,8,33.039677,25.887743,29.463709,208.80556,16,0.0,0.0,0.0
Agra,2004,9,34.461998,24.783333,29.622667,69.90407,3,0.0,0.0,0.0
Agra,2004,10,31.483225,19.51484,25.499031,38.984665,3,0.0,0.0,0.0
Agra,2004,11,28.937334,13.1119995,21.024666,0.0,0,0.0,0.0,0.0
Agra,2004,12,23.255806,9.628064,16.441936,0.0,0,0.0,13.625,56.36
Agra,2005,1,20.822258,8.076129,14.449193,1.0086747,0,0.0,28.410004,110.075005
Agra,2005,2,24.728214,11.055357,17.891787,4.011924,1,0.0,4.4750004,29.21
Agra,2005,3,32.05484,17.432579,24.74371,8.761112,0,0.0,0.0,0.0
Agra,2005,4,37.436665,20.842335,29.1395,0.05596095,0,0.0,0.0,0.0
Agra,2005,5,41.462902,25.505484,33.484196,6.836913,1,0.0,0.0,0.0
Agra,2005,6,42.145,28.476665,35.310833,5.3246074,0,0.0,0.0,0.0
Agra,2005,7,33.332584,25.815805,29.574194,399.83054,17,0.0,0.0,0.0
Agra,2005,8,34.6671,26.249353,30.458227,42.619946,5,0.0,0.0,0.0
Agra,2005,9,33.524,25.055334,29.289667,56.392773,5,0.0,0.0,0.0
Agra,2005,10,33.151936,19.145807,26.14887,0.0,0,0.0,0.0,0.0
Agra,2005,11,28.705332,11.980333,20.342833,0.0,0,0.0,0.0,0.0
Agra,2005,12,23.072903,6.6993546,14.886129,1.181072,0,0.0,13.155002,96.53
Agra,2006,1,23.44387,7.5619354,15.502903,0.0,0,0.0,27.93,83.57
Agra,2006,2,30.45107,13.933572,22.192322,0.0,0,0.0,0.0,0.0
Agra,2006,3,31.73613,15.873226,23.804678,2.8461337,0,0.0,0.0,0.0
Agra,2006,4,38.887333,21.91,30.398668,0.0,0,0.0,0.0,0.0
Agra,2006,5,40.327744,26.838387,33.58306,24.67491,2,0.0,0.0,0.0
Agra,2006,6,38.663334,27.241333,32.952335,45.82244,7,0.0,0.0,0.0
Agra,2006,7,34.33903,26.904194,30.621614,168.33705,12,0.0,0.0,0.0
Agra,2006,8,34.182903,26.066774,30.124838,32.23063,5,0.0,0.0,0.0
Agra,2006,9,34.885998,24.569334,29.727667,37.46672,3,0.0,0.0,0.0
Agra,2006,10,34.445164,20.56387,27.504517,1.6171533,0,0.0,0.0,0.0
Agra,2006,11,29.436,14.047667,21.741833,0.0,0,0.0,0.0,4.58
Agra,2006,12,24.029676,9.508388,16.769032,0.07780788,0,0.0,5.289999,49.535004
Agra,2007,1,22.806774,6.8664517,14.836613,1.7687204,0,0.0,35.235,108.020004
Agra,2007,2,24.913572,11.9675,18.440536,56.37229,7,0.0,0.01499939,14.935001
Agra,2007,3,30.245806,15.346452,22.79613,26.426105,3,0.0,0.0,0.0
Agra,2007,4,39.397667,23.204,31.300835,0.05983733,0,0.0,0.0,0.0
Agra,2007,5,40.2929,26.208387,33.250645,2.3425634,0,0.0,0.0,0.0
Agra,2007,6,38.937668,28.045,33.491333,79.68359,8,0.0,0.0,0.0
Agra,2007,7,34.71387,26.761936,30.737904,77.758545,7,0.0,0.0,0.0
Agra,2007,8,33.598064,26.09258,29.845324,100.28356,8,0.0,0.0,0.0
Agra,2007,9,34.192,24.745667,29.468834,29.986923,3,0.0,0.0,0.0
Agra,2007,10,34.087418,18.23484,26.161129,0.5158336,0,0.0,0.0,0.0
Agra,2007,11,29.607,13.244666,21.425835,0.0,0,0.0,0.0,0.0
Agra,2007,12,23.325806,8.4429035,15.884356,0.0,0,0.0,10.8,68.335
Agra,2008,1,21.74,7.2487097,14.494355,3.082502,0,0.0,38.169994,109.845
Agra,2008,2,25.071724,8.872759,16.972242,0.0,0,0.0,13.74,56.260002
Agra,2008,3,34.514515,17.494194,26.004354,0.0,0,0.0,0.0,0.0
Agra,2008,4,38.742332,22.153002,30.447666,3.3697603,0,0.0,0.0,0.0
Agra,2008,5,39.41032,25.744839,32.57758,38.55877,4,0.0,0.0,0.0
Agra,2008,6,34.935665,26.455332,30.6955,157.62259,15,0.0,0.0,0.0
Agra,2008,7,33.070965,26.321611,29.696291,256.3753,15,0.0,0.0,0.0
Agra,2008,8,33.17258,25.79871,29.485645,173.80136,18,0.0,0.0,0.0
Agra,2008,9,34.028667,24.621334,29.325,52.7229,5,0.0,0.0,0.0
Agra,2008,10,34.484196,20.279034,27.381613,0.0,0,0.0,0.0,0.0
Agra,2008,11,29.718666,13.548,21.633333,0.0,0,0.0,0.0,0.0
Agra,2008,12,25.12129,10.786774,17.954033,0.0,0,0.0,0.5450001,23.630001
Agra,2009,1,22.99,9.451936,16.220968,0.79783106,0,0.0,13.915001,60.789993
Agra,2009,2,27.690357,11.102143,19.39625,0.0,0,0.0,0.0,7.290003
Agra,2009,3,33.27355,15.995161,24.634354,1.5550851,0,0.0,0.0,0.0
Agra,2009,4,39.229,21.805,30.517,1.0486878,0,0.0,0.0,0.0
Agra,2009,5,41.06387,26.169678,33.616776,8.2326,1,0.0,0.0,0.0
Agra,2009,6,42.344334,28.383333,35.363834,2.9570918,0,0.0,0.0,0.0
Agra,2009,7,36.067417,27.096128,31.581774,71.267365,7,0.0,0.0,0.0
Agra,2009,8,34.799034,26.379679,30.589355,96.44927,10,0.0,0.0,0.0
Agra,2009,9,34.601,24.690334,29.645666,71.820526,5,0.0,0.0,0.0
Agra,2009,10,33.149357,19.039677,26.094517,38.99592,3,0.0,0.0,0.0
Agra,2009,11,28.129667,13.805667,20.967669,18.817892,1,0.0,0.0,1.0500011
Agra,2009,12,24.190323,9.312581,16.751451,1.3936291,0,0.0,5.585001,45.710003
Agra,2010,1,19.949032,7.725806,13.8374195,1.1040643,0,0.0,53.54,130.81999
Agra,2010,2,26.84357,11.705,19.274286,4.2126236,0,0.0,0.0,6.455002
Agra,2010,3,35.71613,18.022581,26.869356,0.12479714,0,0.0,0.0,0.0
Agra,2010,4,42.058666,24.272333,33.1655,0.0,0,0.0,0.0,0.0
Agra,2010,5,42.729355,27.596775,35.163067,3.1186962,0,0.0,0.0,0.0
Agra,2010,6,41.647,28.282001,34.9645,18.774092,3,0.0,0.0,0.0
Agra,2010,7,35.58226,26.15645,30.869356,159.05952,11,0.0,0.0,0.0
Agra,2010,8,33.295162,26.256453,29.775806,159.7822,16,0.0,0.0,0.0
Agra,2010,9,32.409332,24.619333,28.514334,168.57422,14,0.0,0.0,0.0
Agra,2010,10,33.840965,20.548063,27.194517,1.4493651,0,0.0,0.0,0.0
Agra,2010,11,28.386665,15.537,21.961832,41.673306,4,0.0,0.0,0.20999908
Agra,2010,12,23.58355,8.102581,15.843065,3.088769,1,0.0,1.5050011,67.005
Agra,2011,1,20.106773,6.3303227,13.218548,0.0,0,5.3099995,65.515,148.225
Agra,2011,2,25.646072,10.975357,18.310715,14.15328,3,0.0,0.0,13.764996
Agra,2011,3,32.537743,16.048388,24.293066,0.0,0,0.0,0.0,0.0
Agra,2011,4,37.509,21.012333,29.260668,1.5598334,0,0.0,0.0,0.0
Agra,2011,5,41.469677,26.729677,34.099678,5.0441723,1,0.0,0.0,0.0
Agra,2011,6,37.710003,27.263,32.4865,167.57709,11,0.0,0.0,0.0
Agra,2011,7,33.99742,26.686773,30.342098,180.61017,14,0.0,0.0,0.0
Agra,2011,8,33.152905,26.237097,29.695,145.68637,12,0.0,0.0,0.0
Agra,2011,9,33.673668,25.019001,29.346334,146.10529,11,0.0,0.0,0.0
Agra,2011,10,34.02968,19.597742,26.81371,0.0,0,0.0,0.0,0.0
Agra,2011,11,29.878666,14.442,22.160334,0.0,0,0.0,0.0,0.0
Agra,2011,12,23.614515,8.440001,16.027258,0.0,0,0.0,20.100002,80.58
Agra,2012,1,19.74129,7.487097,13.614194,23.125727,2,0.0,45.905,135.95999
Agra,2012,2,25.160688,9.7672415,17.463966,0.0,0,0.0,7.040001,37.649998
Agra,2012,3,32.482258,15.076775,23.779516,0.0,0,0.0,0.0,0.0
Agra,2012,4,37.712666,21.796333,29.7545,9.754808,1,0.0,0.0,0.0
Agra,2012,5,42.27968,26.111937,34.19581,0.47656775,0,0.0,0.0,0.0
Agra,2012,6,43.045,29.904333,36.474667,16.832005,2,0.0,0.0,0.0
Agra,2012,7,35.42452,27.246775,31.335646,233.80719,15,0.0,0.0,0.0
Agra,2012,8,32.40871,25.720324,29.064516,292.9131,19,0.0,0.0,0.0
Agra,2012,9,33.636,24.636,29.136,109.915794,9,0.0,0.0,0.0
Agra,2012,10,33.759678,18.47871,26.119194,0.7939779,0,0.0,0.0,0.0
Agra,2012,11,29.009666,12.137333,20.5735,0.0,0,0.0,0.0,0.084999084
Agra,2012,12,23.25871,8.490644,15.874677,2.1774175,0,0.0,28.095001,70.295
Agra,2013,1,20.326775,5.951613,13.139194,13.013511,1,6.120001,72.13,151.5
Agra,2013,2,24.108929,10.780357,17.444643,32.599674,2,0.0,0.7149992,28.689999
Agra,2013,3,32.496128,15.698387,24.097258,1.6728694,0,0.0,0.0,0.0
Agra,2013,4,37.926334,21.088665,29.5075,0.46496993,0,0.0,0.0,0.0
Agra,2013,5,42.684517,26.369678,34.527096,1.83838,0,0.0,0.0,0.0
Agra,2013,6,37.490665,27.163,32.32683,103.79842,7,0.0,0.0,0.0
Agra,2013,7,33.916775,26.180645,30.04871,191.97668,17,0.0,0.0,0.0
Agra,2013,8,32.914516,25.279034,29.096775,340.25113,19,0.0,0.0,0.0
Agra,2013,9,34.86467,24.549,29.706835,92.26232,4,0.0,0.0,0.0
Agra,2013,10,32.16871,20.374516,26.271612,96.97384,3,0.0,0.0,0.0
Agra,2013,11,28.507,11.988667,20.247833,0.12067355,0,0.0,0.0,0.0
Agra,2013,12,23.664515,8.9067745,16.285646,4.2961216,1,0.0,12.04,56.424995
Agra,2014,1,18.85831,8.129876,13.494092,51.185295,3,0.0,48.41736,139.68312
Agra,2014,2,23.313122,9.753856,16.53349,20.806387,3,0.0,4.8654823,47.490017
Agra,2014,3,30.387161,14.722791,22.554976,9.978044,2,0.0,0.0,2.8165817
Agra,2014,4,37.52368,20.07697,28.800327,3.2679768,0,0.0,0.0,0.0
Agra,2014,5,40.78225,24.99915,32.8907,3.1006787,0,0.0,0.0,0.0
Agra,2014,6,42.41325,28.328096,35.370674,20.087103,2,0.0,0.0,0.0
Agra,2014,7,36.23832,26.858616,31.548468,81.979095,8,0.0,0.0,0.0
Agra,2014,8,35.290413,26.27942,30.784918,131.06195,10,0.0,0.0,0.0
Agra,2014,9,34.521347,24.555712,29.538527,59.42723,8,0.0,0.0,0.0
Agra,2014,10,33.648552,19.967182,26.807865,5.29775,1,0.0,0.0,0.0
Agra,2014,11,30.256672,13.124761,21.690716,0.0,0,0.0,0.0,0.0
Agra,2014,12,21.666409,8.33248,14.999445,8.74108,1,0.0,45.108727,107.751686
Agra,2015,1,18.452839,8.051283,13.252062,32.084,4,0.0,55.264175,147.18608
Agra,2015,2,26.799923,12.154921,19.47742,0.28507513,0,0.0,0.0,15.612851
Agra,2015,3,29.870373,15.48307,22.676722,73.550735,6,0.0,0.0,0.478014
Agra,2015,4,36.172653,21.069515,28.621084,25.7366,3,0.0,0.0,0.0
Agra,2015,5,42.53625,26.546669,34.541462,11.582923,2,0.0,0.0,0.0
Agra,2015,6,40.087887,27.233568,33.660725,35.04744,3,0.0,0.0,0.0
Agra,2015,7,34.60193,26.50033,30.55113,132.781,10,0.0,0.0,0.0
Agra,2015,8,34.575188,26.340084,30.457636,132.5899,13,0.0,0.0,0.0
Agra,2015,9,36.386234,25.291048,30.838644,33.76959,5,0.0,0.0,0.0
Agra,2015,10,35.12874,20.463852,27.796291,7.4127407,1,0.0,0.0,0.0
Agra,2015,11,30.2587,14.9662485,22.612476,0.0,0,0.0,0.0,0.0
Agra,2015,12,24.20618,9.002405,16.604294,5.7784066,1,0.0,15.845825,63.88237
Agra,2016,1,22.858915,8.431603,15.64526,0.49110568,0,0.0,24.271511,78.03237
Agra,2016,2,27.44006,11.603932,19.521996,0.06241359,0,0.0,0.0,10.991536
Agra,2016,3,33.73802,17.195784,25.466904,13.198447,3,0.0,0.0,0.0
Agra,2016,4,40.639603,23.319231,31.979418,0.0,0,0.0,0.0,0.0
Agra,2016,5,41.380024,26.388424,33.884224,14.805933,2,0.0,0.0,0.0
Agra,2016,6,40.351624,28.60127,34.476448,40.56984,4,0.0,0.0,0.0
Agra,2016,7,33.855705,26.80277,30.329237,386.31516,17,0.0,0.0,0.0
Agra,2016,8,33.41562,25.974949,29.695284,189.20833,17,0.0,0.0,0.0
Agra,2016,9,34.764206,25.28133,30.022766,33.547615,3,0.0,0.0,0.0
Agra,2016,10,34.78662,20.295597,27.541111,8.3797,1,0.0,0.0,0.0
Agra,2016,11,30.547554,12.907471,21.727512,0.0,0,0.0,0.0,0.0
Agra,2016,12,24.615318,9.497042,17.05618,0.0,0,0.0,0.75189495,35.58004
Agra,2017,1,21.931791,8.136843,15.034318,16.198376,1,0.0,26.232079,95.461914
Agra,2017,2,27.476868,10.988396,19.232632,0.0,0,0.0,0.0,9.563511
Agra,2017,3,32.630363,15.405261,24.017813,15.707066,1,0.0,0.0,0.4956169
Agra,2017,4,40.44733,22.835102,31.641216,2.2622132,0,0.0,0.0,0.0
Agra,2017,5,41.69324,26.019686,33.856464,16.391117,2,0.0,0.0,0.0
Agra,2017,6,39.544224,27.274572,33.409397,58.656403,6,0.0,0.0,0.0
Agra,2017,7,34.45334,26.685373,30.569355,91.06537,12,0.0,0.0,0.0
Agra,2017,8,34.023,26.387918,30.205458,110.283806,13,0.0,0.0,0.0
Agra,2017,9,35.136803,25.239618,30.18821,87.32041,8,0.0,0.0,0.0
Agra,2017,10,35.661583,20.185503,27.923542,0.0,0,0.0,0.0,0.0
Agra,2017,11,28.876432,12.989451,20.932943,0.0,0,0.0,0.0,1.2479591
Agra,2017,12,24.388157,9.409689,16.898922,2.203668,0,0.0,0.34726143,36.650528
Agra,2018,1,22.64441,6.900522,14.772466,0.8227265,0,0.0,23.925554,100.870964
Agra,2018,2,27.470566,11.369836,19.4202,3.9483545,1,0.0,0.0,13.4030905
Agra,2018,3,34.469437,16.303034,25.386234,0.075814456,0,0.0,0.0,0.0
Agra,2018,4,38.808403,21.941334,30.374868,50.485306,2,0.0,0.0,0.0
Agra,2018,5,41.927284,26.071129,33.99921,26.121216,1,0.0,0.0,0.0
Agra,2018,6,40.567017,28.998158,34.78259,41.313545,3,0.0,0.0,0.0
Agra,2018,7,35.049644,26.908897,30.97927,384.39862,17,0.0,0.0,0.0
Agra,2018,8,33.13121,25.965246,29.548227,215.92717,13,0.0,0.0,0.0
Agra,2018,9,32.86598,23.95652,28.411251,120.58268,12,0.0,0.0,0.0
Agra,2018,10,34.46829,18.537941,26.503115,0.347712,0,0.0,0.0,0.0
Agra,2018,11,29.580076,13.116543,21.348309,0.22391216,0,0.0,0.0,0.0
Agra,2018,12,23.474989,6.920778,15.197884,0.8170543,0,0.0,17.382154,87.74702
Agra,2019,1,21.611229,6.9186687,14.26495,20.607105,2,0.0,30.518307,115.78656
Agra,2019,2,23.739508,10.497961,17.118734,14.927144,2,0.0,2.524106,38.29734
Agra,2019,3,30.398914,14.320179,22.359547,4.534627,0,0.0,0.0,4.197505
Agra,2019,4,39.02573,22.165901,30.595816,13.4979925,2,0.0,0.0,0.0
Agra,2019,5,41.626713,25.742222,33.684467,4.9119287,1,0.0,0.0,0.0
